GPU compute capability (7, 5) < 8.0, using fallback attention (no Flash Attention)
Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 3, 'n_head': 2, 'n_kv_head': 2, 'n_embd': 256, 'window_pattern': 'L'}
Parameter counts:
  wte                     : 2,097,152
  value_embeds            : 4,194,304
  lm_head                 : 2,097,152
  transformer_matrices    : 2,359,424
  scalars                 : 6
  total                   : 10,748,038
Estimated FLOPs per token: 4.561382e+07
Scaling AdamW LRs by 1/sqrt(256/768) = 1.732051
Time budget: 300s
Gradient accumulation steps: 4

step 00000 (0.0%) | loss: 9.011057 | lrm: 1.00 | dt: 6686ms | tok/sec: 2,450 | mfu: 0.0% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 9.061997 | lrm: 1.00 | dt: 326ms | tok/sec: 50,298 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.954721 | lrm: 1.00 | dt: 333ms | tok/sec: 49,224 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.653887 | lrm: 1.00 | dt: 326ms | tok/sec: 50,255 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 8.406633 | lrm: 1.00 | dt: 328ms | tok/sec: 49,998 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 8.228127 | lrm: 1.00 | dt: 334ms | tok/sec: 49,110 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 8.097978 | lrm: 1.00 | dt: 326ms | tok/sec: 50,230 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 7.950031 | lrm: 1.00 | dt: 328ms | tok/sec: 49,950 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 7.781900 | lrm: 1.00 | dt: 334ms | tok/sec: 49,046 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 7.652391 | lrm: 1.00 | dt: 327ms | tok/sec: 50,054 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 7.520598 | lrm: 1.00 | dt: 327ms | tok/sec: 50,106 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 7.406681 | lrm: 1.00 | dt: 332ms | tok/sec: 49,295 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 7.295245 | lrm: 1.00 | dt: 330ms | tok/sec: 49,712 | mfu: 0.2% | epoch: 1 | remaining: 299s    
step 00013 (0.2%) | loss: 7.204139 | lrm: 1.00 | dt: 328ms | tok/sec: 49,993 | mfu: 0.2% | epoch: 1 | remaining: 299s    
step 00014 (0.3%) | loss: 7.119791 | lrm: 1.00 | dt: 328ms | tok/sec: 49,977 | mfu: 0.2% | epoch: 1 | remaining: 299s    
step 00015 (0.4%) | loss: 7.048717 | lrm: 1.00 | dt: 332ms | tok/sec: 49,294 | mfu: 0.2% | epoch: 1 | remaining: 298s    
step 00016 (0.5%) | loss: 6.968192 | lrm: 1.00 | dt: 329ms | tok/sec: 49,845 | mfu: 0.2% | epoch: 1 | remaining: 298s    
step 00017 (0.7%) | loss: 6.893691 | lrm: 1.00 | dt: 326ms | tok/sec: 50,250 | mfu: 0.2% | epoch: 1 | remaining: 298s    
step 00018 (0.8%) | loss: 6.851540 | lrm: 1.00 | dt: 341ms | tok/sec: 48,025 | mfu: 0.2% | epoch: 1 | remaining: 297s    
step 00019 (0.9%) | loss: 6.799654 | lrm: 1.00 | dt: 328ms | tok/sec: 49,937 | mfu: 0.2% | epoch: 1 | remaining: 297s    
step 00020 (1.0%) | loss: 6.732022 | lrm: 1.00 | dt: 328ms | tok/sec: 49,975 | mfu: 0.2% | epoch: 1 | remaining: 297s    
step 00021 (1.1%) | loss: 6.730091 | lrm: 1.00 | dt: 335ms | tok/sec: 48,970 | mfu: 0.2% | epoch: 1 | remaining: 296s    
step 00022 (1.2%) | loss: 6.677662 | lrm: 1.00 | dt: 330ms | tok/sec: 49,664 | mfu: 0.2% | epoch: 1 | remaining: 296s    
step 00023 (1.3%) | loss: 6.641619 | lrm: 1.00 | dt: 329ms | tok/sec: 49,855 | mfu: 0.2% | epoch: 1 | remaining: 296s    
step 00024 (1.4%) | loss: 6.628822 | lrm: 1.00 | dt: 343ms | tok/sec: 47,808 | mfu: 0.2% | epoch: 1 | remaining: 295s    
step 00025 (1.5%) | loss: 6.589264 | lrm: 1.00 | dt: 329ms | tok/sec: 49,828 | mfu: 0.2% | epoch: 1 | remaining: 295s    
step 00026 (1.7%) | loss: 6.541756 | lrm: 1.00 | dt: 329ms | tok/sec: 49,752 | mfu: 0.2% | epoch: 1 | remaining: 295s    
step 00027 (1.8%) | loss: 6.499501 | lrm: 1.00 | dt: 335ms | tok/sec: 48,895 | mfu: 0.2% | epoch: 1 | remaining: 294s    
step 00028 (1.9%) | loss: 6.485245 | lrm: 1.00 | dt: 330ms | tok/sec: 49,697 | mfu: 0.2% | epoch: 1 | remaining: 294s    
step 00029 (2.0%) | loss: 6.474611 | lrm: 1.00 | dt: 329ms | tok/sec: 49,761 | mfu: 0.2% | epoch: 1 | remaining: 294s    
step 00030 (2.1%) | loss: 6.440133 | lrm: 1.00 | dt: 336ms | tok/sec: 48,757 | mfu: 0.2% | epoch: 1 | remaining: 293s    
step 00031 (2.2%) | loss: 6.396421 | lrm: 1.00 | dt: 330ms | tok/sec: 49,660 | mfu: 0.2% | epoch: 1 | remaining: 293s    
step 00032 (2.3%) | loss: 6.356545 | lrm: 1.00 | dt: 328ms | tok/sec: 49,880 | mfu: 0.2% | epoch: 1 | remaining: 293s    
step 00033 (2.4%) | loss: 6.322310 | lrm: 1.00 | dt: 336ms | tok/sec: 48,784 | mfu: 0.2% | epoch: 1 | remaining: 292s    
step 00034 (2.5%) | loss: 6.293645 | lrm: 1.00 | dt: 330ms | tok/sec: 49,585 | mfu: 0.2% | epoch: 1 | remaining: 292s    
step 00035 (2.7%) | loss: 6.276326 | lrm: 1.00 | dt: 329ms | tok/sec: 49,842 | mfu: 0.2% | epoch: 1 | remaining: 292s    
step 00036 (2.8%) | loss: 6.263344 | lrm: 1.00 | dt: 336ms | tok/sec: 48,749 | mfu: 0.2% | epoch: 1 | remaining: 291s    
step 00037 (2.9%) | loss: 6.228765 | lrm: 1.00 | dt: 330ms | tok/sec: 49,714 | mfu: 0.2% | epoch: 1 | remaining: 291s    
step 00038 (3.0%) | loss: 6.204200 | lrm: 1.00 | dt: 329ms | tok/sec: 49,865 | mfu: 0.2% | epoch: 1 | remaining: 291s    
step 00039 (3.1%) | loss: 6.246057 | lrm: 1.00 | dt: 336ms | tok/sec: 48,830 | mfu: 0.2% | epoch: 1 | remaining: 290s    
step 00040 (3.2%) | loss: 6.222320 | lrm: 1.00 | dt: 329ms | tok/sec: 49,873 | mfu: 0.2% | epoch: 1 | remaining: 290s    
step 00041 (3.3%) | loss: 6.193011 | lrm: 1.00 | dt: 330ms | tok/sec: 49,677 | mfu: 0.2% | epoch: 1 | remaining: 290s    
step 00042 (3.4%) | loss: 6.176208 | lrm: 1.00 | dt: 337ms | tok/sec: 48,653 | mfu: 0.2% | epoch: 1 | remaining: 289s    
step 00043 (3.5%) | loss: 6.157321 | lrm: 1.00 | dt: 330ms | tok/sec: 49,606 | mfu: 0.2% | epoch: 1 | remaining: 289s    
step 00044 (3.6%) | loss: 6.138568 | lrm: 1.00 | dt: 330ms | tok/sec: 49,620 | mfu: 0.2% | epoch: 1 | remaining: 289s    
step 00045 (3.8%) | loss: 6.116911 | lrm: 1.00 | dt: 337ms | tok/sec: 48,651 | mfu: 0.2% | epoch: 1 | remaining: 288s    
step 00046 (3.9%) | loss: 6.094238 | lrm: 1.00 | dt: 333ms | tok/sec: 49,129 | mfu: 0.2% | epoch: 1 | remaining: 288s    
step 00047 (4.0%) | loss: 6.092473 | lrm: 1.00 | dt: 330ms | tok/sec: 49,692 | mfu: 0.2% | epoch: 1 | remaining: 288s    
step 00048 (4.1%) | loss: 6.073489 | lrm: 1.00 | dt: 348ms | tok/sec: 47,083 | mfu: 0.2% | epoch: 1 | remaining: 287s    
step 00049 (4.2%) | loss: 6.067632 | lrm: 1.00 | dt: 333ms | tok/sec: 49,268 | mfu: 0.2% | epoch: 1 | remaining: 287s    
step 00050 (4.3%) | loss: 6.050495 | lrm: 1.00 | dt: 332ms | tok/sec: 49,390 | mfu: 0.2% | epoch: 1 | remaining: 287s    
step 00051 (4.4%) | loss: 6.013991 | lrm: 1.00 | dt: 338ms | tok/sec: 48,439 | mfu: 0.2% | epoch: 1 | remaining: 286s    
step 00052 (4.5%) | loss: 5.997550 | lrm: 1.00 | dt: 332ms | tok/sec: 49,368 | mfu: 0.2% | epoch: 1 | remaining: 286s    
step 00053 (4.6%) | loss: 5.990804 | lrm: 1.00 | dt: 332ms | tok/sec: 49,288 | mfu: 0.2% | epoch: 1 | remaining: 286s    
step 00054 (4.8%) | loss: 5.977623 | lrm: 1.00 | dt: 346ms | tok/sec: 47,384 | mfu: 0.2% | epoch: 1 | remaining: 285s    
step 00055 (4.9%) | loss: 5.957547 | lrm: 1.00 | dt: 332ms | tok/sec: 49,372 | mfu: 0.2% | epoch: 1 | remaining: 285s    
step 00056 (5.0%) | loss: 5.945738 | lrm: 1.00 | dt: 332ms | tok/sec: 49,369 | mfu: 0.2% | epoch: 1 | remaining: 285s    
step 00057 (5.1%) | loss: 5.941730 | lrm: 1.00 | dt: 337ms | tok/sec: 48,670 | mfu: 0.2% | epoch: 1 | remaining: 284s    
step 00058 (5.2%) | loss: 5.942270 | lrm: 1.00 | dt: 331ms | tok/sec: 49,563 | mfu: 0.2% | epoch: 1 | remaining: 284s    
step 00059 (5.3%) | loss: 5.938284 | lrm: 1.00 | dt: 331ms | tok/sec: 49,559 | mfu: 0.2% | epoch: 1 | remaining: 284s    
step 00060 (5.4%) | loss: 5.936753 | lrm: 1.00 | dt: 339ms | tok/sec: 48,389 | mfu: 0.2% | epoch: 1 | remaining: 283s    
step 00061 (5.5%) | loss: 5.926280 | lrm: 1.00 | dt: 329ms | tok/sec: 49,724 | mfu: 0.2% | epoch: 1 | remaining: 283s    
step 00062 (5.7%) | loss: 5.899408 | lrm: 1.00 | dt: 333ms | tok/sec: 49,147 | mfu: 0.2% | epoch: 1 | remaining: 283s    
step 00063 (5.8%) | loss: 5.862073 | lrm: 1.00 | dt: 340ms | tok/sec: 48,237 | mfu: 0.2% | epoch: 1 | remaining: 282s    
step 00064 (5.9%) | loss: 5.855365 | lrm: 1.00 | dt: 333ms | tok/sec: 49,220 | mfu: 0.2% | epoch: 1 | remaining: 282s    
step 00065 (6.0%) | loss: 5.857457 | lrm: 1.00 | dt: 332ms | tok/sec: 49,284 | mfu: 0.2% | epoch: 1 | remaining: 282s    
step 00066 (6.1%) | loss: 5.845729 | lrm: 1.00 | dt: 337ms | tok/sec: 48,635 | mfu: 0.2% | epoch: 1 | remaining: 281s    
step 00067 (6.2%) | loss: 5.845637 | lrm: 1.00 | dt: 331ms | tok/sec: 49,460 | mfu: 0.2% | epoch: 1 | remaining: 281s    
step 00068 (6.3%) | loss: 5.832607 | lrm: 1.00 | dt: 334ms | tok/sec: 49,068 | mfu: 0.2% | epoch: 1 | remaining: 281s    
step 00069 (6.4%) | loss: 5.842087 | lrm: 1.00 | dt: 340ms | tok/sec: 48,256 | mfu: 0.2% | epoch: 1 | remaining: 280s    
step 00070 (6.5%) | loss: 5.844942 | lrm: 1.00 | dt: 334ms | tok/sec: 49,051 | mfu: 0.2% | epoch: 1 | remaining: 280s    
step 00071 (6.7%) | loss: 5.821940 | lrm: 1.00 | dt: 331ms | tok/sec: 49,449 | mfu: 0.2% | epoch: 1 | remaining: 280s    
step 00072 (6.8%) | loss: 5.819015 | lrm: 1.00 | dt: 347ms | tok/sec: 47,264 | mfu: 0.2% | epoch: 1 | remaining: 279s    
step 00073 (6.9%) | loss: 5.817808 | lrm: 1.00 | dt: 333ms | tok/sec: 49,254 | mfu: 0.2% | epoch: 1 | remaining: 279s    
