GPU compute capability (7, 5) < 8.0, using fallback attention (no Flash Attention)
Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 4, 'n_head': 2, 'n_kv_head': 2, 'n_embd': 256, 'window_pattern': 'L'}
Parameter counts:
  wte                     : 2,097,152
  value_embeds            : 4,194,304
  lm_head                 : 2,097,152
  transformer_matrices    : 3,145,856
  scalars                 : 8
  total                   : 11,534,472
Estimated FLOPs per token: 5.662387e+07
Scaling AdamW LRs by 1/sqrt(256/768) = 1.732051
Time budget: 300s
Gradient accumulation steps: 8

step 00000 (0.0%) | loss: 9.011391 | lrm: 1.00 | dt: 8394ms | tok/sec: 7,807 | mfu: 0.0% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.954750 | lrm: 1.00 | dt: 1549ms | tok/sec: 42,321 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.715880 | lrm: 1.00 | dt: 1559ms | tok/sec: 42,025 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.392601 | lrm: 1.00 | dt: 1540ms | tok/sec: 42,545 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 8.089764 | lrm: 1.00 | dt: 1559ms | tok/sec: 42,037 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.774042 | lrm: 1.00 | dt: 1548ms | tok/sec: 42,325 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.513359 | lrm: 1.00 | dt: 1551ms | tok/sec: 42,256 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 7.293836 | lrm: 1.00 | dt: 1544ms | tok/sec: 42,458 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 7.115285 | lrm: 1.00 | dt: 1552ms | tok/sec: 42,227 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 7.003931 | lrm: 1.00 | dt: 1546ms | tok/sec: 42,402 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.861642 | lrm: 1.00 | dt: 1559ms | tok/sec: 42,029 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.750721 | lrm: 1.00 | dt: 1545ms | tok/sec: 42,421 | mfu: 0.2% | epoch: 1 | remaining: 298s    
step 00012 (0.5%) | loss: 6.632836 | lrm: 1.00 | dt: 1558ms | tok/sec: 42,063 | mfu: 0.2% | epoch: 1 | remaining: 297s    
step 00013 (1.0%) | loss: 6.538420 | lrm: 1.00 | dt: 1558ms | tok/sec: 42,057 | mfu: 0.2% | epoch: 1 | remaining: 295s    
step 00014 (1.6%) | loss: 6.461922 | lrm: 1.00 | dt: 1546ms | tok/sec: 42,392 | mfu: 0.2% | epoch: 1 | remaining: 294s    
step 00015 (2.1%) | loss: 6.368409 | lrm: 1.00 | dt: 1552ms | tok/sec: 42,232 | mfu: 0.2% | epoch: 1 | remaining: 292s    
step 00016 (2.6%) | loss: 6.310843 | lrm: 1.00 | dt: 1550ms | tok/sec: 42,282 | mfu: 0.2% | epoch: 1 | remaining: 291s    
step 00017 (3.1%) | loss: 6.253905 | lrm: 1.00 | dt: 1563ms | tok/sec: 41,916 | mfu: 0.2% | epoch: 1 | remaining: 289s    
step 00018 (3.6%) | loss: 6.201286 | lrm: 1.00 | dt: 1562ms | tok/sec: 41,961 | mfu: 0.2% | epoch: 1 | remaining: 288s    
step 00019 (4.1%) | loss: 6.166412 | lrm: 1.00 | dt: 1562ms | tok/sec: 41,956 | mfu: 0.2% | epoch: 1 | remaining: 286s    
step 00020 (4.7%) | loss: 6.114938 | lrm: 1.00 | dt: 1554ms | tok/sec: 42,160 | mfu: 0.2% | epoch: 1 | remaining: 284s    
step 00021 (5.2%) | loss: 6.047485 | lrm: 1.00 | dt: 1562ms | tok/sec: 41,950 | mfu: 0.2% | epoch: 1 | remaining: 283s    
step 00022 (5.7%) | loss: 5.992869 | lrm: 1.00 | dt: 1578ms | tok/sec: 41,536 | mfu: 0.2% | epoch: 1 | remaining: 281s    
step 00023 (6.2%) | loss: 5.973060 | lrm: 1.00 | dt: 1581ms | tok/sec: 41,444 | mfu: 0.2% | epoch: 1 | remaining: 280s    
step 00024 (6.8%) | loss: 5.936430 | lrm: 1.00 | dt: 1565ms | tok/sec: 41,873 | mfu: 0.2% | epoch: 1 | remaining: 278s    
step 00025 (7.3%) | loss: 5.914766 | lrm: 1.00 | dt: 1561ms | tok/sec: 41,974 | mfu: 0.2% | epoch: 1 | remaining: 277s    
step 00026 (7.8%) | loss: 5.894148 | lrm: 1.00 | dt: 1572ms | tok/sec: 41,687 | mfu: 0.2% | epoch: 1 | remaining: 275s    
step 00027 (8.3%) | loss: 5.866385 | lrm: 1.00 | dt: 1566ms | tok/sec: 41,836 | mfu: 0.2% | epoch: 1 | remaining: 273s    
step 00028 (8.8%) | loss: 5.840477 | lrm: 1.00 | dt: 1580ms | tok/sec: 41,485 | mfu: 0.2% | epoch: 1 | remaining: 272s    
step 00029 (9.4%) | loss: 5.812476 | lrm: 1.00 | dt: 1590ms | tok/sec: 41,211 | mfu: 0.2% | epoch: 1 | remaining: 270s    
step 00030 (9.9%) | loss: 5.780232 | lrm: 1.00 | dt: 1564ms | tok/sec: 41,907 | mfu: 0.2% | epoch: 1 | remaining: 269s    
step 00031 (10.4%) | loss: 5.740823 | lrm: 1.00 | dt: 1579ms | tok/sec: 41,495 | mfu: 0.2% | epoch: 1 | remaining: 267s    
step 00032 (11.0%) | loss: 5.712660 | lrm: 1.00 | dt: 1573ms | tok/sec: 41,674 | mfu: 0.2% | epoch: 1 | remaining: 266s    
step 00033 (11.5%) | loss: 5.686139 | lrm: 1.00 | dt: 1587ms | tok/sec: 41,291 | mfu: 0.2% | epoch: 1 | remaining: 264s    
step 00034 (12.0%) | loss: 5.684392 | lrm: 1.00 | dt: 1566ms | tok/sec: 41,853 | mfu: 0.2% | epoch: 1 | remaining: 262s    
step 00035 (12.5%) | loss: 5.682448 | lrm: 1.00 | dt: 1578ms | tok/sec: 41,534 | mfu: 0.2% | epoch: 1 | remaining: 261s    
step 00036 (13.1%) | loss: 5.658703 | lrm: 1.00 | dt: 1583ms | tok/sec: 41,395 | mfu: 0.2% | epoch: 1 | remaining: 259s    
step 00037 (13.6%) | loss: 5.634134 | lrm: 1.00 | dt: 1574ms | tok/sec: 41,628 | mfu: 0.2% | epoch: 1 | remaining: 258s    
step 00038 (14.1%) | loss: 5.619468 | lrm: 1.00 | dt: 1582ms | tok/sec: 41,427 | mfu: 0.2% | epoch: 1 | remaining: 256s    
step 00039 (14.6%) | loss: 5.594641 | lrm: 1.00 | dt: 1570ms | tok/sec: 41,733 | mfu: 0.2% | epoch: 1 | remaining: 255s    
step 00040 (15.2%) | loss: 5.567042 | lrm: 1.00 | dt: 1591ms | tok/sec: 41,194 | mfu: 0.2% | epoch: 1 | remaining: 253s    
step 00041 (15.7%) | loss: 5.546645 | lrm: 1.00 | dt: 1579ms | tok/sec: 41,508 | mfu: 0.2% | epoch: 1 | remaining: 251s    
step 00042 (16.2%) | loss: 5.531540 | lrm: 1.00 | dt: 1580ms | tok/sec: 41,486 | mfu: 0.2% | epoch: 1 | remaining: 250s    
step 00043 (16.7%) | loss: 5.513874 | lrm: 1.00 | dt: 1592ms | tok/sec: 41,163 | mfu: 0.2% | epoch: 1 | remaining: 248s    
step 00044 (17.3%) | loss: 5.497476 | lrm: 1.00 | dt: 1576ms | tok/sec: 41,580 | mfu: 0.2% | epoch: 1 | remaining: 247s    
step 00045 (17.8%) | loss: 5.495460 | lrm: 1.00 | dt: 1580ms | tok/sec: 41,473 | mfu: 0.2% | epoch: 1 | remaining: 245s    
step 00046 (18.3%) | loss: 5.495112 | lrm: 1.00 | dt: 1580ms | tok/sec: 41,489 | mfu: 0.2% | epoch: 1 | remaining: 243s    
step 00047 (18.8%) | loss: 5.477245 | lrm: 1.00 | dt: 1590ms | tok/sec: 41,227 | mfu: 0.2% | epoch: 1 | remaining: 242s    
step 00048 (19.4%) | loss: 5.491516 | lrm: 1.00 | dt: 1578ms | tok/sec: 41,523 | mfu: 0.2% | epoch: 1 | remaining: 240s    
step 00049 (19.9%) | loss: 5.454050 | lrm: 1.00 | dt: 1570ms | tok/sec: 41,745 | mfu: 0.2% | epoch: 1 | remaining: 239s    
step 00050 (20.4%) | loss: 5.434819 | lrm: 1.00 | dt: 1582ms | tok/sec: 41,432 | mfu: 0.2% | epoch: 1 | remaining: 237s    
step 00051 (21.0%) | loss: 5.421265 | lrm: 1.00 | dt: 1565ms | tok/sec: 41,883 | mfu: 0.2% | epoch: 1 | remaining: 236s    
step 00052 (21.5%) | loss: 5.402360 | lrm: 1.00 | dt: 1573ms | tok/sec: 41,653 | mfu: 0.2% | epoch: 1 | remaining: 234s    
step 00053 (22.0%) | loss: 5.372327 | lrm: 1.00 | dt: 1570ms | tok/sec: 41,745 | mfu: 0.2% | epoch: 1 | remaining: 232s    
step 00054 (22.5%) | loss: 5.354494 | lrm: 1.00 | dt: 1578ms | tok/sec: 41,532 | mfu: 0.2% | epoch: 1 | remaining: 231s    
step 00055 (23.0%) | loss: 5.343677 | lrm: 1.00 | dt: 1575ms | tok/sec: 41,597 | mfu: 0.2% | epoch: 1 | remaining: 229s    
step 00056 (23.6%) | loss: 5.327030 | lrm: 1.00 | dt: 1573ms | tok/sec: 41,675 | mfu: 0.2% | epoch: 1 | remaining: 228s    
step 00057 (24.1%) | loss: 5.304987 | lrm: 1.00 | dt: 1575ms | tok/sec: 41,605 | mfu: 0.2% | epoch: 1 | remaining: 226s    
step 00058 (24.6%) | loss: 5.292452 | lrm: 1.00 | dt: 1566ms | tok/sec: 41,852 | mfu: 0.2% | epoch: 1 | remaining: 225s    
