GPU compute capability (7, 5) < 8.0, using fallback attention (no Flash Attention)
Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 3, 'n_head': 2, 'n_kv_head': 2, 'n_embd': 256, 'window_pattern': 'L'}
Parameter counts:
  wte                     : 2,097,152
  value_embeds            : 4,194,304
  lm_head                 : 2,097,152
  transformer_matrices    : 2,359,424
  scalars                 : 6
  total                   : 10,748,038
Estimated FLOPs per token: 4.561382e+07
Scaling AdamW LRs by 1/sqrt(256/768) = 1.732051
Time budget: 300s
Gradient accumulation steps: 4

step 00000 (0.0%) | loss: 9.011057 | lrm: 1.00 | dt: 6692ms | tok/sec: 2,448 | mfu: 0.0% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 9.061997 | lrm: 1.00 | dt: 326ms | tok/sec: 50,315 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.954721 | lrm: 1.00 | dt: 326ms | tok/sec: 50,216 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.653887 | lrm: 1.00 | dt: 335ms | tok/sec: 48,899 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 8.406633 | lrm: 1.00 | dt: 327ms | tok/sec: 50,093 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 8.228127 | lrm: 1.00 | dt: 328ms | tok/sec: 50,019 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 8.097978 | lrm: 1.00 | dt: 333ms | tok/sec: 49,137 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 7.950031 | lrm: 1.00 | dt: 327ms | tok/sec: 50,177 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 7.781900 | lrm: 1.00 | dt: 328ms | tok/sec: 49,975 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 7.652391 | lrm: 1.00 | dt: 335ms | tok/sec: 48,899 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 7.520598 | lrm: 1.00 | dt: 332ms | tok/sec: 49,409 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 7.406681 | lrm: 1.00 | dt: 328ms | tok/sec: 49,906 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 7.295245 | lrm: 1.00 | dt: 334ms | tok/sec: 49,084 | mfu: 0.2% | epoch: 1 | remaining: 299s    
step 00013 (0.2%) | loss: 7.204136 | lrm: 1.00 | dt: 327ms | tok/sec: 50,137 | mfu: 0.2% | epoch: 1 | remaining: 299s    
step 00014 (0.3%) | loss: 7.119768 | lrm: 1.00 | dt: 329ms | tok/sec: 49,865 | mfu: 0.2% | epoch: 1 | remaining: 299s    
step 00015 (0.4%) | loss: 7.048716 | lrm: 1.00 | dt: 333ms | tok/sec: 49,207 | mfu: 0.2% | epoch: 1 | remaining: 298s    
step 00016 (0.6%) | loss: 6.968288 | lrm: 1.00 | dt: 328ms | tok/sec: 49,877 | mfu: 0.2% | epoch: 1 | remaining: 298s    
step 00017 (0.7%) | loss: 6.893899 | lrm: 1.00 | dt: 327ms | tok/sec: 50,096 | mfu: 0.2% | epoch: 1 | remaining: 298s    
step 00018 (0.8%) | loss: 6.851684 | lrm: 1.00 | dt: 328ms | tok/sec: 49,988 | mfu: 0.2% | epoch: 1 | remaining: 297s    
step 00019 (0.9%) | loss: 6.799721 | lrm: 1.00 | dt: 334ms | tok/sec: 49,026 | mfu: 0.2% | epoch: 1 | remaining: 297s    
step 00020 (1.0%) | loss: 6.732094 | lrm: 1.00 | dt: 328ms | tok/sec: 50,025 | mfu: 0.2% | epoch: 1 | remaining: 297s    
step 00021 (1.1%) | loss: 6.730040 | lrm: 1.00 | dt: 328ms | tok/sec: 50,018 | mfu: 0.2% | epoch: 1 | remaining: 296s    
step 00022 (1.2%) | loss: 6.677441 | lrm: 1.00 | dt: 334ms | tok/sec: 48,981 | mfu: 0.2% | epoch: 1 | remaining: 296s    
step 00023 (1.3%) | loss: 6.641319 | lrm: 1.00 | dt: 327ms | tok/sec: 50,046 | mfu: 0.2% | epoch: 1 | remaining: 296s    
step 00024 (1.4%) | loss: 6.628473 | lrm: 1.00 | dt: 329ms | tok/sec: 49,870 | mfu: 0.2% | epoch: 1 | remaining: 295s    
step 00025 (1.5%) | loss: 6.589013 | lrm: 1.00 | dt: 336ms | tok/sec: 48,780 | mfu: 0.2% | epoch: 1 | remaining: 295s    
step 00026 (1.6%) | loss: 6.541602 | lrm: 1.00 | dt: 329ms | tok/sec: 49,819 | mfu: 0.2% | epoch: 1 | remaining: 295s    
step 00027 (1.8%) | loss: 6.499403 | lrm: 1.00 | dt: 329ms | tok/sec: 49,778 | mfu: 0.2% | epoch: 1 | remaining: 294s    
step 00028 (1.9%) | loss: 6.485139 | lrm: 1.00 | dt: 335ms | tok/sec: 48,940 | mfu: 0.2% | epoch: 1 | remaining: 294s    
step 00029 (2.0%) | loss: 6.474483 | lrm: 1.00 | dt: 330ms | tok/sec: 49,711 | mfu: 0.2% | epoch: 1 | remaining: 294s    
step 00030 (2.1%) | loss: 6.440039 | lrm: 1.00 | dt: 329ms | tok/sec: 49,852 | mfu: 0.2% | epoch: 1 | remaining: 293s    
step 00031 (2.2%) | loss: 6.396345 | lrm: 1.00 | dt: 337ms | tok/sec: 48,680 | mfu: 0.2% | epoch: 1 | remaining: 293s    
step 00032 (2.3%) | loss: 6.356595 | lrm: 1.00 | dt: 330ms | tok/sec: 49,697 | mfu: 0.2% | epoch: 1 | remaining: 293s    
step 00033 (2.4%) | loss: 6.322438 | lrm: 1.00 | dt: 329ms | tok/sec: 49,871 | mfu: 0.2% | epoch: 1 | remaining: 292s    
step 00034 (2.5%) | loss: 6.293744 | lrm: 1.00 | dt: 336ms | tok/sec: 48,781 | mfu: 0.2% | epoch: 1 | remaining: 292s    
step 00035 (2.6%) | loss: 6.276519 | lrm: 1.00 | dt: 329ms | tok/sec: 49,785 | mfu: 0.2% | epoch: 1 | remaining: 292s    
step 00036 (2.8%) | loss: 6.263626 | lrm: 1.00 | dt: 329ms | tok/sec: 49,786 | mfu: 0.2% | epoch: 1 | remaining: 291s    
step 00037 (2.9%) | loss: 6.229073 | lrm: 1.00 | dt: 336ms | tok/sec: 48,821 | mfu: 0.2% | epoch: 1 | remaining: 291s    
step 00038 (3.0%) | loss: 6.204296 | lrm: 1.00 | dt: 329ms | tok/sec: 49,761 | mfu: 0.2% | epoch: 1 | remaining: 291s    
step 00039 (3.1%) | loss: 6.246146 | lrm: 1.00 | dt: 330ms | tok/sec: 49,651 | mfu: 0.2% | epoch: 1 | remaining: 290s    
step 00040 (3.2%) | loss: 6.222413 | lrm: 1.00 | dt: 336ms | tok/sec: 48,741 | mfu: 0.2% | epoch: 1 | remaining: 290s    
step 00041 (3.3%) | loss: 6.193118 | lrm: 1.00 | dt: 329ms | tok/sec: 49,770 | mfu: 0.2% | epoch: 1 | remaining: 290s    
step 00042 (3.4%) | loss: 6.176311 | lrm: 1.00 | dt: 330ms | tok/sec: 49,707 | mfu: 0.2% | epoch: 1 | remaining: 289s    
step 00043 (3.5%) | loss: 6.157225 | lrm: 1.00 | dt: 335ms | tok/sec: 48,870 | mfu: 0.2% | epoch: 1 | remaining: 289s    
step 00044 (3.6%) | loss: 6.138457 | lrm: 1.00 | dt: 330ms | tok/sec: 49,576 | mfu: 0.2% | epoch: 1 | remaining: 289s    
step 00045 (3.7%) | loss: 6.116783 | lrm: 1.00 | dt: 329ms | tok/sec: 49,839 | mfu: 0.2% | epoch: 1 | remaining: 288s    
step 00046 (3.9%) | loss: 6.094003 | lrm: 1.00 | dt: 339ms | tok/sec: 48,262 | mfu: 0.2% | epoch: 1 | remaining: 288s    
step 00047 (4.0%) | loss: 6.092045 | lrm: 1.00 | dt: 330ms | tok/sec: 49,638 | mfu: 0.2% | epoch: 1 | remaining: 288s    
step 00048 (4.1%) | loss: 6.072989 | lrm: 1.00 | dt: 328ms | tok/sec: 49,888 | mfu: 0.2% | epoch: 1 | remaining: 287s    
step 00049 (4.2%) | loss: 6.067280 | lrm: 1.00 | dt: 337ms | tok/sec: 48,634 | mfu: 0.2% | epoch: 1 | remaining: 287s    
step 00050 (4.3%) | loss: 6.050231 | lrm: 1.00 | dt: 333ms | tok/sec: 49,141 | mfu: 0.2% | epoch: 1 | remaining: 287s    
step 00051 (4.4%) | loss: 6.013916 | lrm: 1.00 | dt: 329ms | tok/sec: 49,759 | mfu: 0.2% | epoch: 1 | remaining: 286s    
step 00052 (4.5%) | loss: 5.997455 | lrm: 1.00 | dt: 337ms | tok/sec: 48,546 | mfu: 0.2% | epoch: 1 | remaining: 286s    
step 00053 (4.6%) | loss: 5.990562 | lrm: 1.00 | dt: 332ms | tok/sec: 49,358 | mfu: 0.2% | epoch: 1 | remaining: 286s    
step 00054 (4.7%) | loss: 5.977475 | lrm: 1.00 | dt: 329ms | tok/sec: 49,725 | mfu: 0.2% | epoch: 1 | remaining: 285s    
step 00055 (4.9%) | loss: 5.957288 | lrm: 1.00 | dt: 336ms | tok/sec: 48,829 | mfu: 0.2% | epoch: 1 | remaining: 285s    
step 00056 (5.0%) | loss: 5.945322 | lrm: 1.00 | dt: 332ms | tok/sec: 49,336 | mfu: 0.2% | epoch: 1 | remaining: 285s    
step 00057 (5.1%) | loss: 5.941039 | lrm: 1.00 | dt: 330ms | tok/sec: 49,582 | mfu: 0.2% | epoch: 1 | remaining: 284s    
step 00058 (5.2%) | loss: 5.941539 | lrm: 1.00 | dt: 337ms | tok/sec: 48,671 | mfu: 0.2% | epoch: 1 | remaining: 284s    
step 00059 (5.3%) | loss: 5.937592 | lrm: 1.00 | dt: 334ms | tok/sec: 49,115 | mfu: 0.2% | epoch: 1 | remaining: 284s    
step 00060 (5.4%) | loss: 5.936018 | lrm: 1.00 | dt: 330ms | tok/sec: 49,590 | mfu: 0.2% | epoch: 1 | remaining: 283s    
step 00061 (5.5%) | loss: 5.925452 | lrm: 1.00 | dt: 339ms | tok/sec: 48,383 | mfu: 0.2% | epoch: 1 | remaining: 283s    
step 00062 (5.6%) | loss: 5.898325 | lrm: 1.00 | dt: 333ms | tok/sec: 49,206 | mfu: 0.2% | epoch: 1 | remaining: 283s    
step 00063 (5.7%) | loss: 5.861009 | lrm: 1.00 | dt: 330ms | tok/sec: 49,583 | mfu: 0.2% | epoch: 1 | remaining: 282s    
step 00064 (5.9%) | loss: 5.854191 | lrm: 1.00 | dt: 339ms | tok/sec: 48,374 | mfu: 0.2% | epoch: 1 | remaining: 282s    
step 00065 (6.0%) | loss: 5.856260 | lrm: 1.00 | dt: 333ms | tok/sec: 49,244 | mfu: 0.2% | epoch: 1 | remaining: 282s    
step 00066 (6.1%) | loss: 5.844649 | lrm: 1.00 | dt: 330ms | tok/sec: 49,693 | mfu: 0.2% | epoch: 1 | remaining: 281s    
step 00067 (6.2%) | loss: 5.844735 | lrm: 1.00 | dt: 340ms | tok/sec: 48,237 | mfu: 0.2% | epoch: 1 | remaining: 281s    
step 00068 (6.3%) | loss: 5.831465 | lrm: 1.00 | dt: 333ms | tok/sec: 49,256 | mfu: 0.2% | epoch: 1 | remaining: 281s    
step 00069 (6.4%) | loss: 5.841144 | lrm: 1.00 | dt: 332ms | tok/sec: 49,332 | mfu: 0.2% | epoch: 1 | remaining: 280s    
step 00070 (6.5%) | loss: 5.843704 | lrm: 1.00 | dt: 339ms | tok/sec: 48,286 | mfu: 0.2% | epoch: 1 | remaining: 280s    
step 00071 (6.6%) | loss: 5.820854 | lrm: 1.00 | dt: 333ms | tok/sec: 49,185 | mfu: 0.2% | epoch: 1 | remaining: 280s    
step 00072 (6.7%) | loss: 5.817698 | lrm: 1.00 | dt: 330ms | tok/sec: 49,632 | mfu: 0.2% | epoch: 1 | remaining: 279s    
step 00073 (6.9%) | loss: 5.816350 | lrm: 1.00 | dt: 341ms | tok/sec: 48,072 | mfu: 0.2% | epoch: 1 | remaining: 279s    
step 00074 (7.0%) | loss: 5.815370 | lrm: 1.00 | dt: 333ms | tok/sec: 49,271 | mfu: 0.2% | epoch: 1 | remaining: 279s    
step 00075 (7.1%) | loss: 5.808101 | lrm: 1.00 | dt: 332ms | tok/sec: 49,387 | mfu: 0.2% | epoch: 1 | remaining: 278s    
step 00076 (7.2%) | loss: 5.801932 | lrm: 1.00 | dt: 339ms | tok/sec: 48,382 | mfu: 0.2% | epoch: 1 | remaining: 278s    
step 00077 (7.3%) | loss: 5.787861 | lrm: 1.00 | dt: 337ms | tok/sec: 48,668 | mfu: 0.2% | epoch: 1 | remaining: 278s    
step 00078 (7.4%) | loss: 5.762767 | lrm: 1.00 | dt: 333ms | tok/sec: 49,188 | mfu: 0.2% | epoch: 1 | remaining: 277s    
step 00079 (7.5%) | loss: 5.787132 | lrm: 1.00 | dt: 338ms | tok/sec: 48,532 | mfu: 0.2% | epoch: 1 | remaining: 277s    
step 00080 (7.6%) | loss: 5.782994 | lrm: 1.00 | dt: 333ms | tok/sec: 49,209 | mfu: 0.2% | epoch: 1 | remaining: 277s    
step 00081 (7.8%) | loss: 5.770875 | lrm: 1.00 | dt: 334ms | tok/sec: 49,117 | mfu: 0.2% | epoch: 1 | remaining: 276s    
step 00082 (7.9%) | loss: 5.764424 | lrm: 1.00 | dt: 347ms | tok/sec: 47,221 | mfu: 0.2% | epoch: 1 | remaining: 276s    
step 00083 (8.0%) | loss: 5.776763 | lrm: 1.00 | dt: 333ms | tok/sec: 49,221 | mfu: 0.2% | epoch: 1 | remaining: 276s    
step 00084 (8.1%) | loss: 5.749464 | lrm: 1.00 | dt: 334ms | tok/sec: 49,003 | mfu: 0.2% | epoch: 1 | remaining: 275s    
