GPU compute capability (7, 5) < 8.0, using fallback attention (no Flash Attention)
Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 4, 'n_head': 2, 'n_kv_head': 2, 'n_embd': 256, 'window_pattern': 'L'}
Parameter counts:
  wte                     : 2,097,152
  value_embeds            : 4,194,304
  lm_head                 : 2,097,152
  transformer_matrices    : 3,145,856
  scalars                 : 8
  total                   : 11,534,472
Estimated FLOPs per token: 5.662387e+07
Scaling AdamW LRs by 1/sqrt(256/768) = 1.732051
Time budget: 300s
Gradient accumulation steps: 8

step 00000 (0.0%) | loss: 9.011391 | lrm: 1.00 | dt: 8498ms | tok/sec: 7,712 | mfu: 0.0% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.949566 | lrm: 1.00 | dt: 1549ms | tok/sec: 42,306 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.715351 | lrm: 1.00 | dt: 1543ms | tok/sec: 42,477 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.393542 | lrm: 1.00 | dt: 1544ms | tok/sec: 42,437 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 8.089581 | lrm: 1.00 | dt: 1550ms | tok/sec: 42,268 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.774471 | lrm: 1.00 | dt: 1549ms | tok/sec: 42,310 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.513476 | lrm: 1.00 | dt: 1561ms | tok/sec: 41,981 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 7.292588 | lrm: 1.00 | dt: 1546ms | tok/sec: 42,402 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 7.112999 | lrm: 1.00 | dt: 1554ms | tok/sec: 42,184 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.999791 | lrm: 1.00 | dt: 1552ms | tok/sec: 42,213 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.858226 | lrm: 1.00 | dt: 1560ms | tok/sec: 42,020 | mfu: 0.2% | epoch: 1 | remaining: 300s    
