GPU compute capability (7, 5) < 8.0, using fallback attention (no Flash Attention)
Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 4, 'n_head': 2, 'n_kv_head': 2, 'n_embd': 256, 'window_pattern': 'L'}
Parameter counts:
  wte                     : 2,097,152
  value_embeds            : 4,194,304
  lm_head                 : 2,097,152
  transformer_matrices    : 3,145,856
  scalars                 : 8
  total                   : 11,534,472
Estimated FLOPs per token: 5.662387e+07
Scaling AdamW LRs by 1/sqrt(256/768) = 1.732051
Time budget: 300s
Gradient accumulation steps: 8

step 00000 (0.0%) | loss: 9.011391 | lrm: 1.00 | dt: 8592ms | tok/sec: 7,627 | mfu: 0.0% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.955277 | lrm: 1.00 | dt: 1546ms | tok/sec: 42,384 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.716339 | lrm: 1.00 | dt: 1535ms | tok/sec: 42,685 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.393205 | lrm: 1.00 | dt: 1557ms | tok/sec: 42,098 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 8.090820 | lrm: 1.00 | dt: 1554ms | tok/sec: 42,181 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.775056 | lrm: 1.00 | dt: 1550ms | tok/sec: 42,274 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.514661 | lrm: 1.00 | dt: 1558ms | tok/sec: 42,067 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 7.295361 | lrm: 1.00 | dt: 1545ms | tok/sec: 42,407 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 7.116443 | lrm: 1.00 | dt: 1564ms | tok/sec: 41,908 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 7.005321 | lrm: 1.00 | dt: 1551ms | tok/sec: 42,242 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.863773 | lrm: 1.00 | dt: 1558ms | tok/sec: 42,077 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.752784 | lrm: 1.00 | dt: 1543ms | tok/sec: 42,475 | mfu: 0.2% | epoch: 1 | remaining: 298s    
step 00012 (0.5%) | loss: 6.634588 | lrm: 1.00 | dt: 1558ms | tok/sec: 42,052 | mfu: 0.2% | epoch: 1 | remaining: 297s    
step 00013 (1.0%) | loss: 6.540311 | lrm: 1.00 | dt: 1556ms | tok/sec: 42,112 | mfu: 0.2% | epoch: 1 | remaining: 295s    
step 00014 (1.6%) | loss: 6.463486 | lrm: 1.00 | dt: 1547ms | tok/sec: 42,354 | mfu: 0.2% | epoch: 1 | remaining: 294s    
step 00015 (2.1%) | loss: 6.369822 | lrm: 1.00 | dt: 1565ms | tok/sec: 41,865 | mfu: 0.2% | epoch: 1 | remaining: 292s    
step 00016 (2.6%) | loss: 6.312210 | lrm: 1.00 | dt: 1549ms | tok/sec: 42,307 | mfu: 0.2% | epoch: 1 | remaining: 291s    
step 00017 (3.1%) | loss: 6.254797 | lrm: 1.00 | dt: 1571ms | tok/sec: 41,721 | mfu: 0.2% | epoch: 1 | remaining: 289s    
step 00018 (3.6%) | loss: 6.201683 | lrm: 1.00 | dt: 1561ms | tok/sec: 41,988 | mfu: 0.2% | epoch: 1 | remaining: 288s    
step 00019 (4.2%) | loss: 6.166529 | lrm: 1.00 | dt: 1572ms | tok/sec: 41,681 | mfu: 0.2% | epoch: 1 | remaining: 286s    
step 00020 (4.7%) | loss: 6.115087 | lrm: 1.00 | dt: 1560ms | tok/sec: 42,006 | mfu: 0.2% | epoch: 1 | remaining: 284s    
step 00021 (5.2%) | loss: 6.047409 | lrm: 1.00 | dt: 1574ms | tok/sec: 41,636 | mfu: 0.2% | epoch: 1 | remaining: 283s    
step 00022 (5.7%) | loss: 5.992502 | lrm: 1.00 | dt: 1572ms | tok/sec: 41,699 | mfu: 0.2% | epoch: 1 | remaining: 281s    
step 00023 (6.2%) | loss: 5.972698 | lrm: 1.00 | dt: 1568ms | tok/sec: 41,797 | mfu: 0.2% | epoch: 1 | remaining: 280s    
step 00024 (6.8%) | loss: 5.935937 | lrm: 1.00 | dt: 1577ms | tok/sec: 41,558 | mfu: 0.2% | epoch: 1 | remaining: 278s    
step 00025 (7.3%) | loss: 5.914058 | lrm: 1.00 | dt: 1561ms | tok/sec: 41,986 | mfu: 0.2% | epoch: 1 | remaining: 277s    
step 00026 (7.8%) | loss: 5.893272 | lrm: 1.00 | dt: 1577ms | tok/sec: 41,546 | mfu: 0.2% | epoch: 1 | remaining: 275s    
