GPU compute capability (7, 5) < 8.0, using fallback attention (no Flash Attention)
Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 4, 'n_head': 2, 'n_kv_head': 2, 'n_embd': 256, 'window_pattern': 'L'}
Parameter counts:
  wte                     : 2,097,152
  value_embeds            : 4,194,304
  lm_head                 : 2,097,152
  transformer_matrices    : 3,145,856
  scalars                 : 8
  total                   : 11,534,472
Estimated FLOPs per token: 5.662387e+07
Scaling AdamW LRs by 1/sqrt(256/768) = 1.732051
Time budget: 300s
Gradient accumulation steps: 8

step 00000 (0.0%) | loss: 9.011391 | lrm: 1.00 | dt: 8518ms | tok/sec: 7,693 | mfu: 0.0% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.950939 | lrm: 1.00 | dt: 1541ms | tok/sec: 42,530 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.715704 | lrm: 1.00 | dt: 1552ms | tok/sec: 42,215 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.393841 | lrm: 1.00 | dt: 1538ms | tok/sec: 42,623 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 8.090381 | lrm: 1.00 | dt: 1560ms | tok/sec: 42,016 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.774909 | lrm: 1.00 | dt: 1553ms | tok/sec: 42,207 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.513961 | lrm: 1.00 | dt: 1558ms | tok/sec: 42,077 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 7.293375 | lrm: 1.00 | dt: 1554ms | tok/sec: 42,180 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 7.113603 | lrm: 1.00 | dt: 1559ms | tok/sec: 42,024 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 7.000695 | lrm: 1.00 | dt: 1546ms | tok/sec: 42,382 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.859438 | lrm: 1.00 | dt: 1552ms | tok/sec: 42,232 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.748366 | lrm: 1.00 | dt: 1558ms | tok/sec: 42,073 | mfu: 0.2% | epoch: 1 | remaining: 298s    
step 00012 (0.5%) | loss: 6.630810 | lrm: 1.00 | dt: 1566ms | tok/sec: 41,836 | mfu: 0.2% | epoch: 1 | remaining: 297s    
step 00013 (1.0%) | loss: 6.536620 | lrm: 1.00 | dt: 1568ms | tok/sec: 41,798 | mfu: 0.2% | epoch: 1 | remaining: 295s    
step 00014 (1.6%) | loss: 6.460078 | lrm: 1.00 | dt: 1560ms | tok/sec: 41,997 | mfu: 0.2% | epoch: 1 | remaining: 294s    
step 00015 (2.1%) | loss: 6.366864 | lrm: 1.00 | dt: 1570ms | tok/sec: 41,733 | mfu: 0.2% | epoch: 1 | remaining: 292s    
step 00016 (2.6%) | loss: 6.309359 | lrm: 1.00 | dt: 1565ms | tok/sec: 41,884 | mfu: 0.2% | epoch: 1 | remaining: 291s    
step 00017 (3.1%) | loss: 6.252191 | lrm: 1.00 | dt: 1581ms | tok/sec: 41,448 | mfu: 0.2% | epoch: 1 | remaining: 289s    
step 00018 (3.7%) | loss: 6.199368 | lrm: 1.00 | dt: 1560ms | tok/sec: 41,998 | mfu: 0.2% | epoch: 1 | remaining: 287s    
step 00019 (4.2%) | loss: 6.164511 | lrm: 1.00 | dt: 1567ms | tok/sec: 41,822 | mfu: 0.2% | epoch: 1 | remaining: 286s    
step 00020 (4.7%) | loss: 6.113254 | lrm: 1.00 | dt: 1593ms | tok/sec: 41,151 | mfu: 0.2% | epoch: 1 | remaining: 284s    
step 00021 (5.2%) | loss: 6.045696 | lrm: 1.00 | dt: 1572ms | tok/sec: 41,697 | mfu: 0.2% | epoch: 1 | remaining: 283s    
