GPU compute capability (7, 5) < 8.0, using fallback attention (no Flash Attention)
Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 4, 'n_head': 2, 'n_kv_head': 2, 'n_embd': 256, 'window_pattern': 'L'}
Parameter counts:
  wte                     : 2,097,152
  value_embeds            : 4,194,304
  lm_head                 : 2,097,152
  transformer_matrices    : 3,145,856
  scalars                 : 8
  total                   : 11,534,472
Estimated FLOPs per token: 5.662387e+07
Scaling AdamW LRs by 1/sqrt(256/768) = 1.732051
Time budget: 300s
Gradient accumulation steps: 8

step 00000 (0.0%) | loss: 9.011391 | lrm: 1.00 | dt: 8433ms | tok/sec: 7,771 | mfu: 0.0% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.954606 | lrm: 1.00 | dt: 1541ms | tok/sec: 42,540 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.716611 | lrm: 1.00 | dt: 1552ms | tok/sec: 42,231 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.394018 | lrm: 1.00 | dt: 1541ms | tok/sec: 42,538 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 8.091715 | lrm: 1.00 | dt: 1556ms | tok/sec: 42,124 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.775978 | lrm: 1.00 | dt: 1543ms | tok/sec: 42,471 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.515539 | lrm: 1.00 | dt: 1558ms | tok/sec: 42,058 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 7.296247 | lrm: 1.00 | dt: 1544ms | tok/sec: 42,445 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 7.116918 | lrm: 1.00 | dt: 1558ms | tok/sec: 42,069 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 7.005647 | lrm: 1.00 | dt: 1554ms | tok/sec: 42,178 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.863845 | lrm: 1.00 | dt: 1557ms | tok/sec: 42,097 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.752963 | lrm: 1.00 | dt: 1559ms | tok/sec: 42,045 | mfu: 0.2% | epoch: 1 | remaining: 298s    
step 00012 (0.5%) | loss: 6.634864 | lrm: 1.00 | dt: 1544ms | tok/sec: 42,447 | mfu: 0.2% | epoch: 1 | remaining: 297s    
step 00013 (1.0%) | loss: 6.540301 | lrm: 1.00 | dt: 1558ms | tok/sec: 42,059 | mfu: 0.2% | epoch: 1 | remaining: 295s    
step 00014 (1.6%) | loss: 6.463515 | lrm: 1.00 | dt: 1548ms | tok/sec: 42,330 | mfu: 0.2% | epoch: 1 | remaining: 294s    
step 00015 (2.1%) | loss: 6.369857 | lrm: 1.00 | dt: 1560ms | tok/sec: 42,013 | mfu: 0.2% | epoch: 1 | remaining: 292s    
step 00016 (2.6%) | loss: 6.312240 | lrm: 1.00 | dt: 1554ms | tok/sec: 42,171 | mfu: 0.2% | epoch: 1 | remaining: 291s    
step 00017 (3.1%) | loss: 6.254871 | lrm: 1.00 | dt: 1571ms | tok/sec: 41,705 | mfu: 0.2% | epoch: 1 | remaining: 289s    
step 00018 (3.6%) | loss: 6.201892 | lrm: 1.00 | dt: 1563ms | tok/sec: 41,928 | mfu: 0.2% | epoch: 1 | remaining: 288s    
step 00019 (4.2%) | loss: 6.166868 | lrm: 1.00 | dt: 1565ms | tok/sec: 41,864 | mfu: 0.2% | epoch: 1 | remaining: 286s    
step 00020 (4.7%) | loss: 6.115468 | lrm: 1.00 | dt: 1575ms | tok/sec: 41,616 | mfu: 0.2% | epoch: 1 | remaining: 284s    
step 00021 (5.2%) | loss: 6.047688 | lrm: 1.00 | dt: 1558ms | tok/sec: 42,069 | mfu: 0.2% | epoch: 1 | remaining: 283s    
step 00022 (5.7%) | loss: 5.992825 | lrm: 1.00 | dt: 1576ms | tok/sec: 41,581 | mfu: 0.2% | epoch: 1 | remaining: 281s    
