GPU compute capability (7, 5) < 8.0, using fallback attention (no Flash Attention)
Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 3, 'n_head': 2, 'n_kv_head': 2, 'n_embd': 256, 'window_pattern': 'L'}
Parameter counts:
  wte                     : 2,097,152
  value_embeds            : 4,194,304
  lm_head                 : 2,097,152
  transformer_matrices    : 2,359,424
  scalars                 : 6
  total                   : 10,748,038
Estimated FLOPs per token: 4.561382e+07
Scaling AdamW LRs by 1/sqrt(256/768) = 1.732051
Time budget: 300s
Gradient accumulation steps: 4

step 00000 (0.0%) | loss: 9.011057 | lrm: 1.00 | dt: 6744ms | tok/sec: 2,429 | mfu: 0.0% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 9.061997 | lrm: 1.00 | dt: 332ms | tok/sec: 49,286 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.954721 | lrm: 1.00 | dt: 327ms | tok/sec: 50,095 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.653887 | lrm: 1.00 | dt: 327ms | tok/sec: 50,097 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 8.406633 | lrm: 1.00 | dt: 334ms | tok/sec: 49,059 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 8.228127 | lrm: 1.00 | dt: 328ms | tok/sec: 49,927 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 8.097978 | lrm: 1.00 | dt: 326ms | tok/sec: 50,188 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 7.950031 | lrm: 1.00 | dt: 333ms | tok/sec: 49,136 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 7.781900 | lrm: 1.00 | dt: 328ms | tok/sec: 49,915 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 7.652391 | lrm: 1.00 | dt: 327ms | tok/sec: 50,110 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 7.520598 | lrm: 1.00 | dt: 334ms | tok/sec: 49,090 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 7.406681 | lrm: 1.00 | dt: 327ms | tok/sec: 50,045 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 7.295245 | lrm: 1.00 | dt: 328ms | tok/sec: 49,983 | mfu: 0.2% | epoch: 1 | remaining: 299s    
step 00013 (0.2%) | loss: 7.204134 | lrm: 1.00 | dt: 334ms | tok/sec: 48,983 | mfu: 0.2% | epoch: 1 | remaining: 299s    
step 00014 (0.3%) | loss: 7.119768 | lrm: 1.00 | dt: 328ms | tok/sec: 49,924 | mfu: 0.2% | epoch: 1 | remaining: 299s    
