GPU compute capability (7, 5) < 8.0, using fallback attention (no Flash Attention)
Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 4, 'n_head': 2, 'n_kv_head': 2, 'n_embd': 256, 'window_pattern': 'L'}
Parameter counts:
  wte                     : 2,097,152
  value_embeds            : 4,194,304
  lm_head                 : 2,097,152
  transformer_matrices    : 3,145,856
  scalars                 : 8
  total                   : 11,534,472
Estimated FLOPs per token: 5.662387e+07
Scaling AdamW LRs by 1/sqrt(256/768) = 1.732051
Time budget: 300s
Gradient accumulation steps: 8

step 00000 (0.0%) | loss: 9.011391 | lrm: 1.00 | dt: 8429ms | tok/sec: 7,774 | mfu: 0.0% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.949371 | lrm: 1.00 | dt: 1536ms | tok/sec: 42,665 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.716053 | lrm: 1.00 | dt: 1551ms | tok/sec: 42,249 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.394863 | lrm: 1.00 | dt: 1537ms | tok/sec: 42,650 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 8.090936 | lrm: 1.00 | dt: 1545ms | tok/sec: 42,410 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.775785 | lrm: 1.00 | dt: 1540ms | tok/sec: 42,568 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.514493 | lrm: 1.00 | dt: 1558ms | tok/sec: 42,064 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 7.293351 | lrm: 1.00 | dt: 1547ms | tok/sec: 42,363 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 7.113555 | lrm: 1.00 | dt: 1562ms | tok/sec: 41,958 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 7.001291 | lrm: 1.00 | dt: 1547ms | tok/sec: 42,361 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.859392 | lrm: 1.00 | dt: 1560ms | tok/sec: 42,013 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.748083 | lrm: 1.00 | dt: 1562ms | tok/sec: 41,955 | mfu: 0.2% | epoch: 1 | remaining: 298s    
step 00012 (0.5%) | loss: 6.630301 | lrm: 1.00 | dt: 1571ms | tok/sec: 41,711 | mfu: 0.2% | epoch: 1 | remaining: 297s    
step 00013 (1.0%) | loss: 6.535883 | lrm: 1.00 | dt: 1571ms | tok/sec: 41,710 | mfu: 0.2% | epoch: 1 | remaining: 295s    
step 00014 (1.6%) | loss: 6.459239 | lrm: 1.00 | dt: 1552ms | tok/sec: 42,219 | mfu: 0.2% | epoch: 1 | remaining: 294s    
step 00015 (2.1%) | loss: 6.365947 | lrm: 1.00 | dt: 1572ms | tok/sec: 41,702 | mfu: 0.2% | epoch: 1 | remaining: 292s    
step 00016 (2.6%) | loss: 6.308316 | lrm: 1.00 | dt: 1568ms | tok/sec: 41,788 | mfu: 0.2% | epoch: 1 | remaining: 291s    
step 00017 (3.1%) | loss: 6.251297 | lrm: 1.00 | dt: 1573ms | tok/sec: 41,664 | mfu: 0.2% | epoch: 1 | remaining: 289s    
step 00018 (3.7%) | loss: 6.198542 | lrm: 1.00 | dt: 1576ms | tok/sec: 41,580 | mfu: 0.2% | epoch: 1 | remaining: 287s    
step 00019 (4.2%) | loss: 6.163721 | lrm: 1.00 | dt: 1567ms | tok/sec: 41,824 | mfu: 0.2% | epoch: 1 | remaining: 286s    
step 00020 (4.7%) | loss: 6.112512 | lrm: 1.00 | dt: 1571ms | tok/sec: 41,725 | mfu: 0.2% | epoch: 1 | remaining: 284s    
step 00021 (5.2%) | loss: 6.045040 | lrm: 1.00 | dt: 1566ms | tok/sec: 41,843 | mfu: 0.2% | epoch: 1 | remaining: 283s    
step 00022 (5.7%) | loss: 5.990550 | lrm: 1.00 | dt: 1582ms | tok/sec: 41,416 | mfu: 0.2% | epoch: 1 | remaining: 281s    
step 00023 (6.3%) | loss: 5.971238 | lrm: 1.00 | dt: 1571ms | tok/sec: 41,705 | mfu: 0.2% | epoch: 1 | remaining: 280s    
step 00024 (6.8%) | loss: 5.935017 | lrm: 1.00 | dt: 1591ms | tok/sec: 41,180 | mfu: 0.2% | epoch: 1 | remaining: 278s    
step 00025 (7.3%) | loss: 5.914089 | lrm: 1.00 | dt: 1583ms | tok/sec: 41,397 | mfu: 0.2% | epoch: 1 | remaining: 276s    
step 00026 (7.9%) | loss: 5.893343 | lrm: 1.00 | dt: 1576ms | tok/sec: 41,578 | mfu: 0.2% | epoch: 1 | remaining: 275s    
