GPU compute capability (7, 5) < 8.0, using fallback attention (no Flash Attention)
Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 4, 'n_head': 2, 'n_kv_head': 2, 'n_embd': 256, 'window_pattern': 'L'}
Parameter counts:
  wte                     : 2,097,152
  value_embeds            : 4,194,304
  lm_head                 : 2,097,152
  transformer_matrices    : 3,145,856
  scalars                 : 8
  total                   : 11,534,472
Estimated FLOPs per token: 5.662387e+07
Scaling AdamW LRs by 1/sqrt(256/768) = 1.732051
Time budget: 300s
Gradient accumulation steps: 8

step 00000 (0.0%) | loss: 9.011391 | lrm: 1.00 | dt: 8448ms | tok/sec: 7,757 | mfu: 0.0% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.952919 | lrm: 1.00 | dt: 1533ms | tok/sec: 42,749 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.716430 | lrm: 1.00 | dt: 1549ms | tok/sec: 42,303 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.394358 | lrm: 1.00 | dt: 1543ms | tok/sec: 42,466 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 8.092151 | lrm: 1.00 | dt: 1537ms | tok/sec: 42,631 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.776445 | lrm: 1.00 | dt: 1549ms | tok/sec: 42,300 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.515646 | lrm: 1.00 | dt: 1544ms | tok/sec: 42,440 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 7.295424 | lrm: 1.00 | dt: 1558ms | tok/sec: 42,059 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 7.115638 | lrm: 1.00 | dt: 1543ms | tok/sec: 42,485 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 7.003189 | lrm: 1.00 | dt: 1557ms | tok/sec: 42,086 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.862247 | lrm: 1.00 | dt: 1552ms | tok/sec: 42,239 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.751315 | lrm: 1.00 | dt: 1559ms | tok/sec: 42,036 | mfu: 0.2% | epoch: 1 | remaining: 298s    
step 00012 (0.5%) | loss: 6.633410 | lrm: 1.00 | dt: 1547ms | tok/sec: 42,351 | mfu: 0.2% | epoch: 1 | remaining: 297s    
step 00013 (1.0%) | loss: 6.539027 | lrm: 1.00 | dt: 1554ms | tok/sec: 42,177 | mfu: 0.2% | epoch: 1 | remaining: 295s    
step 00014 (1.6%) | loss: 6.462282 | lrm: 1.00 | dt: 1561ms | tok/sec: 41,985 | mfu: 0.2% | epoch: 1 | remaining: 294s    
step 00015 (2.1%) | loss: 6.368693 | lrm: 1.00 | dt: 1548ms | tok/sec: 42,332 | mfu: 0.2% | epoch: 1 | remaining: 292s    
step 00016 (2.6%) | loss: 6.310973 | lrm: 1.00 | dt: 1564ms | tok/sec: 41,895 | mfu: 0.2% | epoch: 1 | remaining: 291s    
step 00017 (3.1%) | loss: 6.253600 | lrm: 1.00 | dt: 1564ms | tok/sec: 41,895 | mfu: 0.2% | epoch: 1 | remaining: 289s    
step 00018 (3.6%) | loss: 6.200514 | lrm: 1.00 | dt: 1561ms | tok/sec: 41,982 | mfu: 0.2% | epoch: 1 | remaining: 288s    
step 00019 (4.2%) | loss: 6.165426 | lrm: 1.00 | dt: 1559ms | tok/sec: 42,033 | mfu: 0.2% | epoch: 1 | remaining: 286s    
step 00020 (4.7%) | loss: 6.114133 | lrm: 1.00 | dt: 1569ms | tok/sec: 41,769 | mfu: 0.2% | epoch: 1 | remaining: 284s    
step 00021 (5.2%) | loss: 6.046342 | lrm: 1.00 | dt: 1553ms | tok/sec: 42,208 | mfu: 0.2% | epoch: 1 | remaining: 283s    
step 00022 (5.7%) | loss: 5.991470 | lrm: 1.00 | dt: 1569ms | tok/sec: 41,761 | mfu: 0.2% | epoch: 1 | remaining: 281s    
