GPU compute capability (7, 5) < 8.0, using fallback attention (no Flash Attention)
Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 4, 'n_head': 2, 'n_kv_head': 2, 'n_embd': 256, 'window_pattern': 'L'}
Parameter counts:
  wte                     : 2,097,152
  value_embeds            : 4,194,304
  lm_head                 : 2,097,152
  transformer_matrices    : 3,145,856
  scalars                 : 8
  total                   : 11,534,472
Estimated FLOPs per token: 5.662387e+07
Scaling AdamW LRs by 1/sqrt(256/768) = 1.732051
Time budget: 300s
Gradient accumulation steps: 8

step 00000 (0.0%) | loss: 9.011391 | lrm: 1.00 | dt: 8768ms | tok/sec: 7,474 | mfu: 0.0% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.952361 | lrm: 1.00 | dt: 1595ms | tok/sec: 41,088 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.716380 | lrm: 1.00 | dt: 1605ms | tok/sec: 40,835 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.394491 | lrm: 1.00 | dt: 1683ms | tok/sec: 38,944 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 8.092429 | lrm: 1.00 | dt: 1616ms | tok/sec: 40,552 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.776836 | lrm: 1.00 | dt: 1628ms | tok/sec: 40,267 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.516052 | lrm: 1.00 | dt: 1578ms | tok/sec: 41,525 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 7.295759 | lrm: 1.00 | dt: 1592ms | tok/sec: 41,159 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 7.115779 | lrm: 1.00 | dt: 1583ms | tok/sec: 41,392 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 7.002650 | lrm: 1.00 | dt: 1592ms | tok/sec: 41,155 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.861807 | lrm: 1.00 | dt: 1594ms | tok/sec: 41,120 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.750858 | lrm: 1.00 | dt: 1589ms | tok/sec: 41,231 | mfu: 0.2% | epoch: 1 | remaining: 298s    
step 00012 (0.5%) | loss: 6.632968 | lrm: 1.00 | dt: 1612ms | tok/sec: 40,643 | mfu: 0.2% | epoch: 1 | remaining: 297s    
step 00013 (1.1%) | loss: 6.538610 | lrm: 1.00 | dt: 1637ms | tok/sec: 40,022 | mfu: 0.2% | epoch: 1 | remaining: 295s    
step 00014 (1.6%) | loss: 6.461772 | lrm: 1.00 | dt: 1604ms | tok/sec: 40,870 | mfu: 0.2% | epoch: 1 | remaining: 294s    
step 00015 (2.1%) | loss: 6.368073 | lrm: 1.00 | dt: 1586ms | tok/sec: 41,313 | mfu: 0.2% | epoch: 1 | remaining: 292s    
step 00016 (2.7%) | loss: 6.310184 | lrm: 1.00 | dt: 1583ms | tok/sec: 41,403 | mfu: 0.2% | epoch: 1 | remaining: 290s    
step 00017 (3.2%) | loss: 6.252773 | lrm: 1.00 | dt: 1595ms | tok/sec: 41,088 | mfu: 0.2% | epoch: 1 | remaining: 289s    
step 00018 (3.7%) | loss: 6.200046 | lrm: 1.00 | dt: 1589ms | tok/sec: 41,251 | mfu: 0.2% | epoch: 1 | remaining: 287s    
step 00019 (4.3%) | loss: 6.165200 | lrm: 1.00 | dt: 1600ms | tok/sec: 40,970 | mfu: 0.2% | epoch: 1 | remaining: 286s    
step 00020 (4.8%) | loss: 6.113924 | lrm: 1.00 | dt: 1598ms | tok/sec: 41,013 | mfu: 0.2% | epoch: 1 | remaining: 284s    
step 00021 (5.3%) | loss: 6.045955 | lrm: 1.00 | dt: 1588ms | tok/sec: 41,271 | mfu: 0.2% | epoch: 1 | remaining: 282s    
step 00022 (5.9%) | loss: 5.991134 | lrm: 1.00 | dt: 1614ms | tok/sec: 40,615 | mfu: 0.2% | epoch: 1 | remaining: 281s    
step 00023 (6.4%) | loss: 5.971638 | lrm: 1.00 | dt: 1598ms | tok/sec: 41,001 | mfu: 0.2% | epoch: 1 | remaining: 279s    
step 00024 (6.9%) | loss: 5.934741 | lrm: 1.00 | dt: 1610ms | tok/sec: 40,714 | mfu: 0.2% | epoch: 1 | remaining: 278s    
step 00025 (7.5%) | loss: 5.913053 | lrm: 1.00 | dt: 1610ms | tok/sec: 40,701 | mfu: 0.2% | epoch: 1 | remaining: 276s    
step 00026 (8.0%) | loss: 5.892127 | lrm: 1.00 | dt: 1600ms | tok/sec: 40,955 | mfu: 0.2% | epoch: 1 | remaining: 274s    
step 00027 (8.5%) | loss: 5.864067 | lrm: 1.00 | dt: 1611ms | tok/sec: 40,690 | mfu: 0.2% | epoch: 1 | remaining: 273s    
step 00028 (9.1%) | loss: 5.837881 | lrm: 1.00 | dt: 1598ms | tok/sec: 41,020 | mfu: 0.2% | epoch: 1 | remaining: 271s    
step 00029 (9.6%) | loss: 5.809467 | lrm: 1.00 | dt: 1609ms | tok/sec: 40,731 | mfu: 0.2% | epoch: 1 | remaining: 270s    
step 00030 (10.1%) | loss: 5.776868 | lrm: 1.00 | dt: 1601ms | tok/sec: 40,944 | mfu: 0.2% | epoch: 1 | remaining: 268s    
step 00031 (10.7%) | loss: 5.737361 | lrm: 1.00 | dt: 1594ms | tok/sec: 41,114 | mfu: 0.2% | epoch: 1 | remaining: 266s    
step 00032 (11.2%) | loss: 5.709028 | lrm: 1.00 | dt: 1616ms | tok/sec: 40,545 | mfu: 0.2% | epoch: 1 | remaining: 265s    
step 00033 (11.7%) | loss: 5.682232 | lrm: 1.00 | dt: 1613ms | tok/sec: 40,641 | mfu: 0.2% | epoch: 1 | remaining: 263s    
step 00034 (12.3%) | loss: 5.681044 | lrm: 1.00 | dt: 1610ms | tok/sec: 40,711 | mfu: 0.2% | epoch: 1 | remaining: 262s    
step 00035 (12.8%) | loss: 5.679470 | lrm: 1.00 | dt: 1613ms | tok/sec: 40,635 | mfu: 0.2% | epoch: 1 | remaining: 260s    
step 00036 (13.4%) | loss: 5.655664 | lrm: 1.00 | dt: 1600ms | tok/sec: 40,970 | mfu: 0.2% | epoch: 1 | remaining: 258s    
step 00037 (13.9%) | loss: 5.630593 | lrm: 1.00 | dt: 1614ms | tok/sec: 40,614 | mfu: 0.2% | epoch: 1 | remaining: 257s    
step 00038 (14.4%) | loss: 5.614633 | lrm: 1.00 | dt: 1600ms | tok/sec: 40,963 | mfu: 0.2% | epoch: 1 | remaining: 255s    
step 00039 (15.0%) | loss: 5.589341 | lrm: 1.00 | dt: 1605ms | tok/sec: 40,841 | mfu: 0.2% | epoch: 1 | remaining: 254s    
step 00040 (15.5%) | loss: 5.562984 | lrm: 1.00 | dt: 1613ms | tok/sec: 40,633 | mfu: 0.2% | epoch: 1 | remaining: 252s    
step 00041 (16.0%) | loss: 5.544361 | lrm: 1.00 | dt: 1600ms | tok/sec: 40,971 | mfu: 0.2% | epoch: 1 | remaining: 250s    
step 00042 (16.6%) | loss: 5.529593 | lrm: 1.00 | dt: 1619ms | tok/sec: 40,471 | mfu: 0.2% | epoch: 1 | remaining: 249s    
step 00043 (17.1%) | loss: 5.512701 | lrm: 1.00 | dt: 1604ms | tok/sec: 40,854 | mfu: 0.2% | epoch: 1 | remaining: 247s    
