GPU compute capability (7, 5) < 8.0, using fallback attention (no Flash Attention)
Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 4, 'n_head': 2, 'n_kv_head': 2, 'n_embd': 256, 'window_pattern': 'L'}
Parameter counts:
  wte                     : 2,097,152
  value_embeds            : 4,194,304
  lm_head                 : 2,097,152
  transformer_matrices    : 3,145,856
  scalars                 : 8
  total                   : 11,534,472
Estimated FLOPs per token: 5.662387e+07
Scaling AdamW LRs by 1/sqrt(256/768) = 1.732051
Time budget: 300s
Gradient accumulation steps: 8

step 00000 (0.0%) | loss: 9.011391 | lrm: 1.00 | dt: 8619ms | tok/sec: 7,603 | mfu: 0.0% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.956477 | lrm: 1.00 | dt: 1545ms | tok/sec: 42,412 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.716549 | lrm: 1.00 | dt: 1543ms | tok/sec: 42,483 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.393143 | lrm: 1.00 | dt: 1547ms | tok/sec: 42,351 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 8.090744 | lrm: 1.00 | dt: 1535ms | tok/sec: 42,689 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.774884 | lrm: 1.00 | dt: 1545ms | tok/sec: 42,425 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.514334 | lrm: 1.00 | dt: 1552ms | tok/sec: 42,217 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 7.295818 | lrm: 1.00 | dt: 1564ms | tok/sec: 41,896 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 7.117876 | lrm: 1.00 | dt: 1556ms | tok/sec: 42,115 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 7.006967 | lrm: 1.00 | dt: 1544ms | tok/sec: 42,440 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.864451 | lrm: 1.00 | dt: 1559ms | tok/sec: 42,043 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.753142 | lrm: 1.00 | dt: 1545ms | tok/sec: 42,431 | mfu: 0.2% | epoch: 1 | remaining: 298s    
step 00012 (0.5%) | loss: 6.634964 | lrm: 1.00 | dt: 1551ms | tok/sec: 42,242 | mfu: 0.2% | epoch: 1 | remaining: 297s    
step 00013 (1.0%) | loss: 6.540449 | lrm: 1.00 | dt: 1549ms | tok/sec: 42,312 | mfu: 0.2% | epoch: 1 | remaining: 295s    
step 00014 (1.5%) | loss: 6.463704 | lrm: 1.00 | dt: 1553ms | tok/sec: 42,205 | mfu: 0.2% | epoch: 1 | remaining: 294s    
step 00015 (2.1%) | loss: 6.370026 | lrm: 1.00 | dt: 1552ms | tok/sec: 42,219 | mfu: 0.2% | epoch: 1 | remaining: 292s    
step 00016 (2.6%) | loss: 6.312512 | lrm: 1.00 | dt: 1562ms | tok/sec: 41,967 | mfu: 0.2% | epoch: 1 | remaining: 291s    
step 00017 (3.1%) | loss: 6.255276 | lrm: 1.00 | dt: 1556ms | tok/sec: 42,106 | mfu: 0.2% | epoch: 1 | remaining: 289s    
step 00018 (3.6%) | loss: 6.202391 | lrm: 1.00 | dt: 1562ms | tok/sec: 41,953 | mfu: 0.2% | epoch: 1 | remaining: 288s    
step 00019 (4.1%) | loss: 6.167418 | lrm: 1.00 | dt: 1561ms | tok/sec: 41,986 | mfu: 0.2% | epoch: 1 | remaining: 286s    
step 00020 (4.7%) | loss: 6.115833 | lrm: 1.00 | dt: 1560ms | tok/sec: 41,997 | mfu: 0.2% | epoch: 1 | remaining: 284s    
step 00021 (5.2%) | loss: 6.048085 | lrm: 1.00 | dt: 1560ms | tok/sec: 42,013 | mfu: 0.2% | epoch: 1 | remaining: 283s    
step 00022 (5.7%) | loss: 5.993021 | lrm: 1.00 | dt: 1558ms | tok/sec: 42,071 | mfu: 0.2% | epoch: 1 | remaining: 281s    
step 00023 (6.2%) | loss: 5.973138 | lrm: 1.00 | dt: 1566ms | tok/sec: 41,838 | mfu: 0.2% | epoch: 1 | remaining: 280s    
step 00024 (6.7%) | loss: 5.936182 | lrm: 1.00 | dt: 1567ms | tok/sec: 41,813 | mfu: 0.2% | epoch: 1 | remaining: 278s    
step 00025 (7.3%) | loss: 5.914270 | lrm: 1.00 | dt: 1571ms | tok/sec: 41,705 | mfu: 0.2% | epoch: 1 | remaining: 277s    
step 00026 (7.8%) | loss: 5.893922 | lrm: 1.00 | dt: 1562ms | tok/sec: 41,969 | mfu: 0.2% | epoch: 1 | remaining: 275s    
step 00027 (8.3%) | loss: 5.866773 | lrm: 1.00 | dt: 1568ms | tok/sec: 41,792 | mfu: 0.2% | epoch: 1 | remaining: 273s    
