GPU compute capability (7, 5) < 8.0, using fallback attention (no Flash Attention)
Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 4, 'n_head': 2, 'n_kv_head': 2, 'n_embd': 256, 'window_pattern': 'L'}
Parameter counts:
  wte                     : 2,097,152
  value_embeds            : 4,194,304
  lm_head                 : 2,097,152
  transformer_matrices    : 3,145,856
  scalars                 : 8
  total                   : 11,534,472
Estimated FLOPs per token: 5.662387e+07
Scaling AdamW LRs by 1/sqrt(256/768) = 1.732051
Time budget: 300s
Gradient accumulation steps: 8

step 00000 (0.0%) | loss: 9.011391 | lrm: 1.00 | dt: 8461ms | tok/sec: 7,745 | mfu: 0.0% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.951417 | lrm: 1.00 | dt: 1551ms | tok/sec: 42,253 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.716397 | lrm: 1.00 | dt: 1544ms | tok/sec: 42,451 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.394875 | lrm: 1.00 | dt: 1553ms | tok/sec: 42,207 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 8.091989 | lrm: 1.00 | dt: 1536ms | tok/sec: 42,677 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.776446 | lrm: 1.00 | dt: 1554ms | tok/sec: 42,164 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.515519 | lrm: 1.00 | dt: 1551ms | tok/sec: 42,266 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 7.294927 | lrm: 1.00 | dt: 1559ms | tok/sec: 42,026 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 7.114825 | lrm: 1.00 | dt: 1544ms | tok/sec: 42,433 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 7.002335 | lrm: 1.00 | dt: 1558ms | tok/sec: 42,066 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.861288 | lrm: 1.00 | dt: 1547ms | tok/sec: 42,362 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.750167 | lrm: 1.00 | dt: 1558ms | tok/sec: 42,065 | mfu: 0.2% | epoch: 1 | remaining: 298s    
step 00012 (0.5%) | loss: 6.632583 | lrm: 1.00 | dt: 1559ms | tok/sec: 42,034 | mfu: 0.2% | epoch: 1 | remaining: 297s    
step 00013 (1.0%) | loss: 6.538171 | lrm: 1.00 | dt: 1546ms | tok/sec: 42,396 | mfu: 0.2% | epoch: 1 | remaining: 295s    
step 00014 (1.6%) | loss: 6.461228 | lrm: 1.00 | dt: 1562ms | tok/sec: 41,968 | mfu: 0.2% | epoch: 1 | remaining: 294s    
step 00015 (2.1%) | loss: 6.394393 | lrm: 1.00 | dt: 1546ms | tok/sec: 42,377 | mfu: 0.2% | epoch: 1 | remaining: 292s    
step 00016 (2.6%) | loss: 6.333388 | lrm: 1.00 | dt: 1563ms | tok/sec: 41,929 | mfu: 0.2% | epoch: 1 | remaining: 291s    
step 00017 (3.1%) | loss: 6.272900 | lrm: 1.00 | dt: 1552ms | tok/sec: 42,237 | mfu: 0.2% | epoch: 1 | remaining: 289s    
step 00018 (3.6%) | loss: 6.217629 | lrm: 1.00 | dt: 1566ms | tok/sec: 41,853 | mfu: 0.2% | epoch: 1 | remaining: 288s    
step 00019 (4.2%) | loss: 6.180618 | lrm: 1.00 | dt: 1561ms | tok/sec: 41,983 | mfu: 0.2% | epoch: 1 | remaining: 286s    
step 00020 (4.7%) | loss: 6.127982 | lrm: 1.00 | dt: 1560ms | tok/sec: 42,004 | mfu: 0.2% | epoch: 1 | remaining: 284s    
step 00021 (5.2%) | loss: 6.058606 | lrm: 1.00 | dt: 1568ms | tok/sec: 41,799 | mfu: 0.2% | epoch: 1 | remaining: 283s    
step 00022 (5.7%) | loss: 6.002728 | lrm: 1.00 | dt: 1566ms | tok/sec: 41,848 | mfu: 0.2% | epoch: 1 | remaining: 281s    
step 00023 (6.2%) | loss: 5.981567 | lrm: 1.00 | dt: 1569ms | tok/sec: 41,756 | mfu: 0.2% | epoch: 1 | remaining: 280s    
step 00024 (6.8%) | loss: 5.943626 | lrm: 1.00 | dt: 1562ms | tok/sec: 41,967 | mfu: 0.2% | epoch: 1 | remaining: 278s    
step 00025 (7.3%) | loss: 5.921382 | lrm: 1.00 | dt: 1570ms | tok/sec: 41,745 | mfu: 0.2% | epoch: 1 | remaining: 277s    
step 00026 (7.8%) | loss: 5.899610 | lrm: 1.00 | dt: 1560ms | tok/sec: 42,012 | mfu: 0.2% | epoch: 1 | remaining: 275s    
step 00027 (8.3%) | loss: 5.870851 | lrm: 1.00 | dt: 1568ms | tok/sec: 41,802 | mfu: 0.2% | epoch: 1 | remaining: 273s    
step 00028 (8.8%) | loss: 5.843905 | lrm: 1.00 | dt: 1576ms | tok/sec: 41,581 | mfu: 0.2% | epoch: 1 | remaining: 272s    
step 00029 (9.4%) | loss: 5.814655 | lrm: 1.00 | dt: 1570ms | tok/sec: 41,745 | mfu: 0.2% | epoch: 1 | remaining: 270s    
step 00030 (9.9%) | loss: 5.781393 | lrm: 1.00 | dt: 1574ms | tok/sec: 41,644 | mfu: 0.2% | epoch: 1 | remaining: 269s    
step 00031 (10.4%) | loss: 5.741633 | lrm: 1.00 | dt: 1558ms | tok/sec: 42,056 | mfu: 0.2% | epoch: 1 | remaining: 267s    
step 00032 (10.9%) | loss: 5.713265 | lrm: 1.00 | dt: 1574ms | tok/sec: 41,627 | mfu: 0.2% | epoch: 1 | remaining: 266s    
step 00033 (11.5%) | loss: 5.686414 | lrm: 1.00 | dt: 1568ms | tok/sec: 41,790 | mfu: 0.2% | epoch: 1 | remaining: 264s    
step 00034 (12.0%) | loss: 5.684427 | lrm: 1.00 | dt: 1568ms | tok/sec: 41,782 | mfu: 0.2% | epoch: 1 | remaining: 262s    
step 00035 (12.5%) | loss: 5.682186 | lrm: 1.00 | dt: 1578ms | tok/sec: 41,518 | mfu: 0.2% | epoch: 1 | remaining: 261s    
