GPU compute capability (7, 5) < 8.0, using fallback attention (no Flash Attention)
Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 4, 'n_head': 2, 'n_kv_head': 2, 'n_embd': 256, 'window_pattern': 'L'}
Parameter counts:
  wte                     : 2,097,152
  value_embeds            : 4,194,304
  lm_head                 : 2,097,152
  transformer_matrices    : 3,145,856
  scalars                 : 8
  total                   : 11,534,472
Estimated FLOPs per token: 5.662387e+07
Scaling AdamW LRs by 1/sqrt(256/768) = 1.732051
Time budget: 300s
Gradient accumulation steps: 8

step 00000 (0.0%) | loss: 9.011391 | lrm: 1.00 | dt: 8531ms | tok/sec: 7,682 | mfu: 0.0% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.952575 | lrm: 1.00 | dt: 1549ms | tok/sec: 42,311 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.716260 | lrm: 1.00 | dt: 1536ms | tok/sec: 42,655 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.394153 | lrm: 1.00 | dt: 1549ms | tok/sec: 42,298 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 8.092160 | lrm: 1.00 | dt: 1543ms | tok/sec: 42,463 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.776553 | lrm: 1.00 | dt: 1552ms | tok/sec: 42,230 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.515785 | lrm: 1.00 | dt: 1540ms | tok/sec: 42,551 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 7.295467 | lrm: 1.00 | dt: 1551ms | tok/sec: 42,265 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 7.115667 | lrm: 1.00 | dt: 1558ms | tok/sec: 42,072 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 7.003090 | lrm: 1.00 | dt: 1552ms | tok/sec: 42,228 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.861910 | lrm: 1.00 | dt: 1568ms | tok/sec: 41,786 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.750973 | lrm: 1.00 | dt: 1543ms | tok/sec: 42,467 | mfu: 0.2% | epoch: 1 | remaining: 298s    
step 00012 (0.5%) | loss: 6.633136 | lrm: 1.00 | dt: 1558ms | tok/sec: 42,053 | mfu: 0.2% | epoch: 1 | remaining: 297s    
step 00013 (1.0%) | loss: 6.538963 | lrm: 1.00 | dt: 1550ms | tok/sec: 42,282 | mfu: 0.2% | epoch: 1 | remaining: 295s    
step 00014 (1.6%) | loss: 6.462179 | lrm: 1.00 | dt: 1553ms | tok/sec: 42,190 | mfu: 0.2% | epoch: 1 | remaining: 294s    
step 00015 (2.1%) | loss: 6.395181 | lrm: 1.00 | dt: 1546ms | tok/sec: 42,393 | mfu: 0.2% | epoch: 1 | remaining: 292s    
step 00016 (2.6%) | loss: 6.334192 | lrm: 1.00 | dt: 1559ms | tok/sec: 42,036 | mfu: 0.2% | epoch: 1 | remaining: 291s    
step 00017 (3.1%) | loss: 6.273810 | lrm: 1.00 | dt: 1555ms | tok/sec: 42,148 | mfu: 0.2% | epoch: 1 | remaining: 289s    
step 00018 (3.6%) | loss: 6.218427 | lrm: 1.00 | dt: 1569ms | tok/sec: 41,779 | mfu: 0.2% | epoch: 1 | remaining: 288s    
step 00019 (4.1%) | loss: 6.181345 | lrm: 1.00 | dt: 1566ms | tok/sec: 41,838 | mfu: 0.2% | epoch: 1 | remaining: 286s    
