GPU compute capability (7, 5) < 8.0, using fallback attention (no Flash Attention)
Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 4, 'n_head': 2, 'n_kv_head': 2, 'n_embd': 256, 'window_pattern': 'L'}
Parameter counts:
  wte                     : 2,097,152
  value_embeds            : 4,194,304
  lm_head                 : 2,097,152
  transformer_matrices    : 3,145,856
  scalars                 : 8
  total                   : 11,534,472
Estimated FLOPs per token: 5.662387e+07
Scaling AdamW LRs by 1/sqrt(256/768) = 1.732051
Time budget: 300s
Gradient accumulation steps: 8

step 00000 (0.0%) | loss: 9.011391 | lrm: 1.00 | dt: 8487ms | tok/sec: 7,722 | mfu: 0.0% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.952361 | lrm: 1.00 | dt: 1553ms | tok/sec: 42,199 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.716380 | lrm: 1.00 | dt: 1560ms | tok/sec: 42,019 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.394491 | lrm: 1.00 | dt: 1554ms | tok/sec: 42,176 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 8.092429 | lrm: 1.00 | dt: 1559ms | tok/sec: 42,029 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.776836 | lrm: 1.00 | dt: 1549ms | tok/sec: 42,316 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.516052 | lrm: 1.00 | dt: 1557ms | tok/sec: 42,082 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 7.295759 | lrm: 1.00 | dt: 1558ms | tok/sec: 42,073 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 7.115779 | lrm: 1.00 | dt: 1549ms | tok/sec: 42,307 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 7.002650 | lrm: 1.00 | dt: 1574ms | tok/sec: 41,645 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.861807 | lrm: 1.00 | dt: 1555ms | tok/sec: 42,143 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.750858 | lrm: 1.00 | dt: 1563ms | tok/sec: 41,933 | mfu: 0.2% | epoch: 1 | remaining: 298s    
step 00012 (0.5%) | loss: 6.632968 | lrm: 1.00 | dt: 1545ms | tok/sec: 42,414 | mfu: 0.2% | epoch: 1 | remaining: 297s    
step 00013 (1.0%) | loss: 6.538609 | lrm: 1.00 | dt: 1554ms | tok/sec: 42,169 | mfu: 0.2% | epoch: 1 | remaining: 295s    
step 00014 (1.6%) | loss: 6.461776 | lrm: 1.00 | dt: 1563ms | tok/sec: 41,920 | mfu: 0.2% | epoch: 1 | remaining: 294s    
step 00015 (2.1%) | loss: 6.368085 | lrm: 1.00 | dt: 1562ms | tok/sec: 41,961 | mfu: 0.2% | epoch: 1 | remaining: 292s    
step 00016 (2.6%) | loss: 6.310215 | lrm: 1.00 | dt: 1566ms | tok/sec: 41,844 | mfu: 0.2% | epoch: 1 | remaining: 291s    
step 00017 (3.1%) | loss: 6.252788 | lrm: 1.00 | dt: 1550ms | tok/sec: 42,278 | mfu: 0.2% | epoch: 1 | remaining: 289s    
step 00018 (3.6%) | loss: 6.200066 | lrm: 1.00 | dt: 1571ms | tok/sec: 41,711 | mfu: 0.2% | epoch: 1 | remaining: 288s    
step 00019 (4.2%) | loss: 6.165213 | lrm: 1.00 | dt: 1569ms | tok/sec: 41,760 | mfu: 0.2% | epoch: 1 | remaining: 286s    
step 00020 (4.7%) | loss: 6.113967 | lrm: 1.00 | dt: 1577ms | tok/sec: 41,549 | mfu: 0.2% | epoch: 1 | remaining: 284s    
step 00021 (5.2%) | loss: 6.046001 | lrm: 1.00 | dt: 1560ms | tok/sec: 41,997 | mfu: 0.2% | epoch: 1 | remaining: 283s    
step 00022 (5.7%) | loss: 5.991114 | lrm: 1.00 | dt: 1568ms | tok/sec: 41,807 | mfu: 0.2% | epoch: 1 | remaining: 281s    
step 00023 (6.2%) | loss: 5.971624 | lrm: 1.00 | dt: 1570ms | tok/sec: 41,737 | mfu: 0.2% | epoch: 1 | remaining: 280s    
step 00024 (6.8%) | loss: 5.934758 | lrm: 1.00 | dt: 1568ms | tok/sec: 41,803 | mfu: 0.2% | epoch: 1 | remaining: 278s    
step 00025 (7.3%) | loss: 5.913071 | lrm: 1.00 | dt: 1574ms | tok/sec: 41,631 | mfu: 0.2% | epoch: 1 | remaining: 277s    
step 00026 (7.8%) | loss: 5.892109 | lrm: 1.00 | dt: 1566ms | tok/sec: 41,856 | mfu: 0.2% | epoch: 1 | remaining: 275s    
step 00027 (8.3%) | loss: 5.864034 | lrm: 1.00 | dt: 1574ms | tok/sec: 41,636 | mfu: 0.2% | epoch: 1 | remaining: 273s    
step 00028 (8.9%) | loss: 5.837624 | lrm: 1.00 | dt: 1568ms | tok/sec: 41,808 | mfu: 0.2% | epoch: 1 | remaining: 272s    
step 00029 (9.4%) | loss: 5.809098 | lrm: 1.00 | dt: 1590ms | tok/sec: 41,222 | mfu: 0.2% | epoch: 1 | remaining: 270s    
step 00030 (9.9%) | loss: 5.776576 | lrm: 1.00 | dt: 1577ms | tok/sec: 41,555 | mfu: 0.2% | epoch: 1 | remaining: 269s    
step 00031 (10.4%) | loss: 5.737120 | lrm: 1.00 | dt: 1568ms | tok/sec: 41,800 | mfu: 0.2% | epoch: 1 | remaining: 267s    
step 00032 (11.0%) | loss: 5.708921 | lrm: 1.00 | dt: 1581ms | tok/sec: 41,461 | mfu: 0.2% | epoch: 1 | remaining: 266s    
