GPU compute capability (7, 5) < 8.0, using fallback attention (no Flash Attention)
Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 4, 'n_head': 2, 'n_kv_head': 2, 'n_embd': 256, 'window_pattern': 'L'}
Parameter counts:
  wte                     : 2,097,152
  value_embeds            : 4,194,304
  lm_head                 : 2,097,152
  transformer_matrices    : 3,145,856
  scalars                 : 8
  total                   : 11,534,472
Estimated FLOPs per token: 5.662387e+07
Scaling AdamW LRs by 1/sqrt(256/768) = 1.732051
Time budget: 300s
Gradient accumulation steps: 8

step 00000 (0.0%) | loss: 9.011391 | lrm: 1.00 | dt: 8516ms | tok/sec: 7,695 | mfu: 0.0% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.953350 | lrm: 1.00 | dt: 1581ms | tok/sec: 41,446 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.716369 | lrm: 1.00 | dt: 1592ms | tok/sec: 41,157 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.394091 | lrm: 1.00 | dt: 1593ms | tok/sec: 41,141 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 8.091949 | lrm: 1.00 | dt: 1595ms | tok/sec: 41,083 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.776195 | lrm: 1.00 | dt: 1596ms | tok/sec: 41,068 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.515433 | lrm: 1.00 | dt: 1600ms | tok/sec: 40,949 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 7.295599 | lrm: 1.00 | dt: 1595ms | tok/sec: 41,099 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 7.116105 | lrm: 1.00 | dt: 1592ms | tok/sec: 41,157 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 7.003713 | lrm: 1.00 | dt: 1588ms | tok/sec: 41,274 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.862015 | lrm: 1.00 | dt: 1593ms | tok/sec: 41,128 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.750929 | lrm: 1.00 | dt: 1601ms | tok/sec: 40,934 | mfu: 0.2% | epoch: 1 | remaining: 298s    
step 00012 (0.5%) | loss: 6.633013 | lrm: 1.00 | dt: 1603ms | tok/sec: 40,871 | mfu: 0.2% | epoch: 1 | remaining: 297s    
step 00013 (1.1%) | loss: 6.538628 | lrm: 1.00 | dt: 1609ms | tok/sec: 40,738 | mfu: 0.2% | epoch: 1 | remaining: 295s    
step 00014 (1.6%) | loss: 6.461909 | lrm: 1.00 | dt: 1600ms | tok/sec: 40,959 | mfu: 0.2% | epoch: 1 | remaining: 294s    
step 00015 (2.1%) | loss: 6.394930 | lrm: 1.00 | dt: 1608ms | tok/sec: 40,768 | mfu: 0.2% | epoch: 1 | remaining: 292s    
