GPU compute capability (7, 5) < 8.0, using fallback attention (no Flash Attention)
Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 4, 'n_head': 2, 'n_kv_head': 2, 'n_embd': 256, 'window_pattern': 'L'}
Parameter counts:
  wte                     : 2,097,152
  value_embeds            : 4,194,304
  lm_head                 : 2,097,152
  transformer_matrices    : 3,145,856
  scalars                 : 8
  total                   : 11,534,472
Estimated FLOPs per token: 5.662387e+07
Scaling AdamW LRs by 1/sqrt(256/768) = 1.732051
Time budget: 300s
Gradient accumulation steps: 8

step 00000 (0.0%) | loss: 9.011391 | lrm: 1.00 | dt: 8568ms | tok/sec: 7,648 | mfu: 0.0% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.950747 | lrm: 1.00 | dt: 1542ms | tok/sec: 42,508 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.716196 | lrm: 1.00 | dt: 1541ms | tok/sec: 42,515 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.394745 | lrm: 1.00 | dt: 1537ms | tok/sec: 42,638 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 8.091027 | lrm: 1.00 | dt: 1551ms | tok/sec: 42,259 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.775466 | lrm: 1.00 | dt: 1554ms | tok/sec: 42,181 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.514595 | lrm: 1.00 | dt: 1544ms | tok/sec: 42,445 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 7.293672 | lrm: 1.00 | dt: 1555ms | tok/sec: 42,138 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 7.113516 | lrm: 1.00 | dt: 1546ms | tok/sec: 42,401 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.999307 | lrm: 1.00 | dt: 1563ms | tok/sec: 41,924 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.858172 | lrm: 1.00 | dt: 1548ms | tok/sec: 42,322 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.747482 | lrm: 1.00 | dt: 1562ms | tok/sec: 41,950 | mfu: 0.2% | epoch: 1 | remaining: 298s    
step 00012 (0.5%) | loss: 6.630123 | lrm: 1.00 | dt: 1555ms | tok/sec: 42,137 | mfu: 0.2% | epoch: 1 | remaining: 297s    
step 00013 (1.0%) | loss: 6.536136 | lrm: 1.00 | dt: 1565ms | tok/sec: 41,866 | mfu: 0.2% | epoch: 1 | remaining: 295s    
step 00014 (1.6%) | loss: 6.459442 | lrm: 1.00 | dt: 1579ms | tok/sec: 41,505 | mfu: 0.2% | epoch: 1 | remaining: 294s    
step 00015 (2.1%) | loss: 6.365852 | lrm: 1.00 | dt: 1562ms | tok/sec: 41,968 | mfu: 0.2% | epoch: 1 | remaining: 292s    
step 00016 (2.6%) | loss: 6.308121 | lrm: 1.00 | dt: 1572ms | tok/sec: 41,676 | mfu: 0.2% | epoch: 1 | remaining: 291s    
step 00017 (3.1%) | loss: 6.250895 | lrm: 1.00 | dt: 1560ms | tok/sec: 42,003 | mfu: 0.2% | epoch: 1 | remaining: 289s    
step 00018 (3.7%) | loss: 6.198138 | lrm: 1.00 | dt: 1574ms | tok/sec: 41,640 | mfu: 0.2% | epoch: 1 | remaining: 287s    
