GPU compute capability (7, 5) < 8.0, using fallback attention (no Flash Attention)
Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 3, 'n_head': 2, 'n_kv_head': 2, 'n_embd': 256, 'window_pattern': 'L'}
Parameter counts:
  wte                     : 2,097,152
  value_embeds            : 4,194,304
  lm_head                 : 2,097,152
  transformer_matrices    : 2,359,424
  scalars                 : 6
  total                   : 10,748,038
Estimated FLOPs per token: 4.561382e+07
Scaling AdamW LRs by 1/sqrt(256/768) = 1.732051
Time budget: 300s
Gradient accumulation steps: 4

step 00000 (0.0%) | loss: 9.011057 | lrm: 1.00 | dt: 6673ms | tok/sec: 2,455 | mfu: 0.0% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 9.061997 | lrm: 1.00 | dt: 333ms | tok/sec: 49,133 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.954721 | lrm: 1.00 | dt: 327ms | tok/sec: 50,165 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.653887 | lrm: 1.00 | dt: 326ms | tok/sec: 50,200 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 8.406633 | lrm: 1.00 | dt: 341ms | tok/sec: 48,096 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 8.228127 | lrm: 1.00 | dt: 327ms | tok/sec: 50,036 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 8.097978 | lrm: 1.00 | dt: 327ms | tok/sec: 50,089 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 7.950031 | lrm: 1.00 | dt: 334ms | tok/sec: 49,108 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 7.781900 | lrm: 1.00 | dt: 328ms | tok/sec: 49,880 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 7.652391 | lrm: 1.00 | dt: 326ms | tok/sec: 50,256 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 7.520598 | lrm: 1.00 | dt: 334ms | tok/sec: 49,050 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 7.406681 | lrm: 1.00 | dt: 328ms | tok/sec: 49,996 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 7.295245 | lrm: 1.00 | dt: 327ms | tok/sec: 50,084 | mfu: 0.2% | epoch: 1 | remaining: 299s    
step 00013 (0.2%) | loss: 7.204149 | lrm: 1.00 | dt: 334ms | tok/sec: 49,099 | mfu: 0.2% | epoch: 1 | remaining: 299s    
step 00014 (0.3%) | loss: 7.119780 | lrm: 1.00 | dt: 327ms | tok/sec: 50,076 | mfu: 0.2% | epoch: 1 | remaining: 299s    
step 00015 (0.4%) | loss: 7.048733 | lrm: 1.00 | dt: 328ms | tok/sec: 49,938 | mfu: 0.2% | epoch: 1 | remaining: 298s    
step 00016 (0.5%) | loss: 6.968276 | lrm: 1.00 | dt: 334ms | tok/sec: 49,060 | mfu: 0.2% | epoch: 1 | remaining: 298s    
step 00017 (0.7%) | loss: 6.893805 | lrm: 1.00 | dt: 328ms | tok/sec: 49,947 | mfu: 0.2% | epoch: 1 | remaining: 298s    
step 00018 (0.8%) | loss: 6.851580 | lrm: 1.00 | dt: 327ms | tok/sec: 50,140 | mfu: 0.2% | epoch: 1 | remaining: 297s    
step 00019 (0.9%) | loss: 6.799654 | lrm: 1.00 | dt: 334ms | tok/sec: 49,046 | mfu: 0.2% | epoch: 1 | remaining: 297s    
step 00020 (1.0%) | loss: 6.732069 | lrm: 1.00 | dt: 329ms | tok/sec: 49,820 | mfu: 0.2% | epoch: 1 | remaining: 297s    
step 00021 (1.1%) | loss: 6.730030 | lrm: 1.00 | dt: 327ms | tok/sec: 50,108 | mfu: 0.2% | epoch: 1 | remaining: 296s    
step 00022 (1.2%) | loss: 6.677490 | lrm: 1.00 | dt: 341ms | tok/sec: 48,050 | mfu: 0.2% | epoch: 1 | remaining: 296s    
step 00023 (1.3%) | loss: 6.641432 | lrm: 1.00 | dt: 330ms | tok/sec: 49,705 | mfu: 0.2% | epoch: 1 | remaining: 296s    
step 00024 (1.4%) | loss: 6.628729 | lrm: 1.00 | dt: 327ms | tok/sec: 50,052 | mfu: 0.2% | epoch: 1 | remaining: 295s    
step 00025 (1.5%) | loss: 6.589245 | lrm: 1.00 | dt: 335ms | tok/sec: 48,911 | mfu: 0.2% | epoch: 1 | remaining: 295s    
step 00026 (1.7%) | loss: 6.541814 | lrm: 1.00 | dt: 328ms | tok/sec: 49,879 | mfu: 0.2% | epoch: 1 | remaining: 295s    
step 00027 (1.8%) | loss: 6.499576 | lrm: 1.00 | dt: 329ms | tok/sec: 49,736 | mfu: 0.2% | epoch: 1 | remaining: 294s    
step 00028 (1.9%) | loss: 6.485349 | lrm: 1.00 | dt: 343ms | tok/sec: 47,760 | mfu: 0.2% | epoch: 1 | remaining: 294s    
step 00029 (2.0%) | loss: 6.474695 | lrm: 1.00 | dt: 329ms | tok/sec: 49,769 | mfu: 0.2% | epoch: 1 | remaining: 294s    
step 00030 (2.1%) | loss: 6.440253 | lrm: 1.00 | dt: 328ms | tok/sec: 49,909 | mfu: 0.2% | epoch: 1 | remaining: 293s    
