GPU compute capability (7, 5) < 8.0, using fallback attention (no Flash Attention)
Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 3, 'n_head': 2, 'n_kv_head': 2, 'n_embd': 256, 'window_pattern': 'L'}
Parameter counts:
  wte                     : 2,097,152
  value_embeds            : 4,194,304
  lm_head                 : 2,097,152
  transformer_matrices    : 2,359,424
  scalars                 : 6
  total                   : 10,748,038
Estimated FLOPs per token: 4.561382e+07
Scaling AdamW LRs by 1/sqrt(256/768) = 1.732051
Time budget: 300s
Gradient accumulation steps: 4

step 00000 (0.0%) | loss: 9.011057 | lrm: 1.00 | dt: 6666ms | tok/sec: 2,457 | mfu: 0.0% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 9.061997 | lrm: 1.00 | dt: 326ms | tok/sec: 50,282 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.954721 | lrm: 1.00 | dt: 326ms | tok/sec: 50,319 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.653887 | lrm: 1.00 | dt: 334ms | tok/sec: 49,015 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 8.406633 | lrm: 1.00 | dt: 326ms | tok/sec: 50,227 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 8.228127 | lrm: 1.00 | dt: 327ms | tok/sec: 50,071 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 8.097978 | lrm: 1.00 | dt: 341ms | tok/sec: 48,036 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 7.950031 | lrm: 1.00 | dt: 327ms | tok/sec: 50,125 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 7.781900 | lrm: 1.00 | dt: 328ms | tok/sec: 50,019 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 7.652391 | lrm: 1.00 | dt: 335ms | tok/sec: 48,965 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 7.520598 | lrm: 1.00 | dt: 326ms | tok/sec: 50,275 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 7.406681 | lrm: 1.00 | dt: 328ms | tok/sec: 49,922 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 7.295245 | lrm: 1.00 | dt: 336ms | tok/sec: 48,705 | mfu: 0.2% | epoch: 1 | remaining: 299s    
step 00013 (0.2%) | loss: 7.204136 | lrm: 1.00 | dt: 329ms | tok/sec: 49,867 | mfu: 0.2% | epoch: 1 | remaining: 299s    
step 00014 (0.3%) | loss: 7.119762 | lrm: 1.00 | dt: 327ms | tok/sec: 50,144 | mfu: 0.2% | epoch: 1 | remaining: 299s    
step 00015 (0.4%) | loss: 7.048713 | lrm: 1.00 | dt: 337ms | tok/sec: 48,656 | mfu: 0.2% | epoch: 1 | remaining: 298s    
step 00016 (0.6%) | loss: 6.968213 | lrm: 1.00 | dt: 327ms | tok/sec: 50,094 | mfu: 0.2% | epoch: 1 | remaining: 298s    
step 00017 (0.7%) | loss: 6.893698 | lrm: 1.00 | dt: 328ms | tok/sec: 49,988 | mfu: 0.2% | epoch: 1 | remaining: 298s    
step 00018 (0.8%) | loss: 6.851522 | lrm: 1.00 | dt: 344ms | tok/sec: 47,625 | mfu: 0.2% | epoch: 1 | remaining: 297s    
step 00019 (0.9%) | loss: 6.799607 | lrm: 1.00 | dt: 329ms | tok/sec: 49,793 | mfu: 0.2% | epoch: 1 | remaining: 297s    
step 00020 (1.0%) | loss: 6.731957 | lrm: 1.00 | dt: 327ms | tok/sec: 50,122 | mfu: 0.2% | epoch: 1 | remaining: 297s    
step 00021 (1.1%) | loss: 6.730093 | lrm: 1.00 | dt: 335ms | tok/sec: 48,852 | mfu: 0.2% | epoch: 1 | remaining: 296s    
step 00022 (1.2%) | loss: 6.677654 | lrm: 1.00 | dt: 328ms | tok/sec: 49,949 | mfu: 0.2% | epoch: 1 | remaining: 296s    
step 00023 (1.3%) | loss: 6.641583 | lrm: 1.00 | dt: 328ms | tok/sec: 50,003 | mfu: 0.2% | epoch: 1 | remaining: 296s    
step 00024 (1.4%) | loss: 6.628704 | lrm: 1.00 | dt: 338ms | tok/sec: 48,482 | mfu: 0.2% | epoch: 1 | remaining: 295s    
step 00025 (1.5%) | loss: 6.589160 | lrm: 1.00 | dt: 328ms | tok/sec: 49,899 | mfu: 0.2% | epoch: 1 | remaining: 295s    
step 00026 (1.7%) | loss: 6.541696 | lrm: 1.00 | dt: 329ms | tok/sec: 49,871 | mfu: 0.2% | epoch: 1 | remaining: 295s    
step 00027 (1.8%) | loss: 6.499477 | lrm: 1.00 | dt: 337ms | tok/sec: 48,655 | mfu: 0.2% | epoch: 1 | remaining: 294s    
step 00028 (1.9%) | loss: 6.485282 | lrm: 1.00 | dt: 328ms | tok/sec: 49,905 | mfu: 0.2% | epoch: 1 | remaining: 294s    
step 00029 (2.0%) | loss: 6.474678 | lrm: 1.00 | dt: 329ms | tok/sec: 49,736 | mfu: 0.2% | epoch: 1 | remaining: 294s    
step 00030 (2.1%) | loss: 6.440411 | lrm: 1.00 | dt: 344ms | tok/sec: 47,607 | mfu: 0.2% | epoch: 1 | remaining: 293s    
step 00031 (2.2%) | loss: 6.396651 | lrm: 1.00 | dt: 329ms | tok/sec: 49,763 | mfu: 0.2% | epoch: 1 | remaining: 293s    
step 00032 (2.3%) | loss: 6.356664 | lrm: 1.00 | dt: 329ms | tok/sec: 49,812 | mfu: 0.2% | epoch: 1 | remaining: 293s    
step 00033 (2.4%) | loss: 6.322244 | lrm: 1.00 | dt: 336ms | tok/sec: 48,759 | mfu: 0.2% | epoch: 1 | remaining: 292s    
step 00034 (2.5%) | loss: 6.293422 | lrm: 1.00 | dt: 329ms | tok/sec: 49,767 | mfu: 0.2% | epoch: 1 | remaining: 292s    
step 00035 (2.7%) | loss: 6.276264 | lrm: 1.00 | dt: 329ms | tok/sec: 49,833 | mfu: 0.2% | epoch: 1 | remaining: 292s    
step 00036 (2.8%) | loss: 6.263390 | lrm: 1.00 | dt: 336ms | tok/sec: 48,727 | mfu: 0.2% | epoch: 1 | remaining: 291s    
step 00037 (2.9%) | loss: 6.228834 | lrm: 1.00 | dt: 328ms | tok/sec: 49,879 | mfu: 0.2% | epoch: 1 | remaining: 291s    
step 00038 (3.0%) | loss: 6.204250 | lrm: 1.00 | dt: 328ms | tok/sec: 49,944 | mfu: 0.2% | epoch: 1 | remaining: 291s    
step 00039 (3.1%) | loss: 6.246217 | lrm: 1.00 | dt: 336ms | tok/sec: 48,705 | mfu: 0.2% | epoch: 1 | remaining: 290s    
step 00040 (3.2%) | loss: 6.222501 | lrm: 1.00 | dt: 329ms | tok/sec: 49,824 | mfu: 0.2% | epoch: 1 | remaining: 290s    
step 00041 (3.3%) | loss: 6.193232 | lrm: 1.00 | dt: 329ms | tok/sec: 49,746 | mfu: 0.2% | epoch: 1 | remaining: 290s    
step 00042 (3.4%) | loss: 6.176443 | lrm: 1.00 | dt: 344ms | tok/sec: 47,581 | mfu: 0.2% | epoch: 1 | remaining: 289s    
step 00043 (3.5%) | loss: 6.157555 | lrm: 1.00 | dt: 330ms | tok/sec: 49,696 | mfu: 0.2% | epoch: 1 | remaining: 289s    
step 00044 (3.6%) | loss: 6.138808 | lrm: 1.00 | dt: 331ms | tok/sec: 49,532 | mfu: 0.2% | epoch: 1 | remaining: 289s    
step 00045 (3.8%) | loss: 6.117215 | lrm: 1.00 | dt: 337ms | tok/sec: 48,620 | mfu: 0.2% | epoch: 1 | remaining: 288s    
step 00046 (3.9%) | loss: 6.094454 | lrm: 1.00 | dt: 330ms | tok/sec: 49,686 | mfu: 0.2% | epoch: 1 | remaining: 288s    
step 00047 (4.0%) | loss: 6.092391 | lrm: 1.00 | dt: 330ms | tok/sec: 49,630 | mfu: 0.2% | epoch: 1 | remaining: 288s    
step 00048 (4.1%) | loss: 6.073487 | lrm: 1.00 | dt: 339ms | tok/sec: 48,325 | mfu: 0.2% | epoch: 1 | remaining: 287s    
step 00049 (4.2%) | loss: 6.067682 | lrm: 1.00 | dt: 330ms | tok/sec: 49,649 | mfu: 0.2% | epoch: 1 | remaining: 287s    
step 00050 (4.3%) | loss: 6.050641 | lrm: 1.00 | dt: 333ms | tok/sec: 49,190 | mfu: 0.2% | epoch: 1 | remaining: 287s    
step 00051 (4.4%) | loss: 6.014268 | lrm: 1.00 | dt: 336ms | tok/sec: 48,699 | mfu: 0.2% | epoch: 1 | remaining: 286s    
step 00052 (4.5%) | loss: 5.997924 | lrm: 1.00 | dt: 333ms | tok/sec: 49,257 | mfu: 0.2% | epoch: 1 | remaining: 286s    
step 00053 (4.6%) | loss: 5.991106 | lrm: 1.00 | dt: 330ms | tok/sec: 49,693 | mfu: 0.2% | epoch: 1 | remaining: 286s    
step 00054 (4.8%) | loss: 5.977959 | lrm: 1.00 | dt: 346ms | tok/sec: 47,335 | mfu: 0.2% | epoch: 1 | remaining: 285s    
step 00055 (4.9%) | loss: 5.957756 | lrm: 1.00 | dt: 333ms | tok/sec: 49,261 | mfu: 0.2% | epoch: 1 | remaining: 285s    
step 00056 (5.0%) | loss: 5.945997 | lrm: 1.00 | dt: 330ms | tok/sec: 49,714 | mfu: 0.2% | epoch: 1 | remaining: 285s    
step 00057 (5.1%) | loss: 5.942060 | lrm: 1.00 | dt: 338ms | tok/sec: 48,496 | mfu: 0.2% | epoch: 1 | remaining: 284s    
step 00058 (5.2%) | loss: 5.942563 | lrm: 1.00 | dt: 331ms | tok/sec: 49,426 | mfu: 0.2% | epoch: 1 | remaining: 284s    
step 00059 (5.3%) | loss: 5.938637 | lrm: 1.00 | dt: 330ms | tok/sec: 49,711 | mfu: 0.2% | epoch: 1 | remaining: 284s    
step 00060 (5.4%) | loss: 5.936934 | lrm: 1.00 | dt: 341ms | tok/sec: 48,067 | mfu: 0.2% | epoch: 1 | remaining: 283s    
step 00061 (5.5%) | loss: 5.926466 | lrm: 1.00 | dt: 330ms | tok/sec: 49,710 | mfu: 0.2% | epoch: 1 | remaining: 283s    
step 00062 (5.7%) | loss: 5.899456 | lrm: 1.00 | dt: 332ms | tok/sec: 49,360 | mfu: 0.2% | epoch: 1 | remaining: 283s    
step 00063 (5.8%) | loss: 5.862288 | lrm: 1.00 | dt: 340ms | tok/sec: 48,232 | mfu: 0.2% | epoch: 1 | remaining: 282s    
step 00064 (5.9%) | loss: 5.855194 | lrm: 1.00 | dt: 332ms | tok/sec: 49,337 | mfu: 0.2% | epoch: 1 | remaining: 282s    
